Time,Capacity,Resistance
10.15097436424607,5.062437080184147,0.026770362921604843
1027.675537831681,5.024389275634464,0.028294861521981105
2045.0999453074064,5.016557345259332,0.0292079016207514
3062.5266996322903,5.008828750908084,0.029435836423575747
4079.913731546927,5.0000049100269415,0.03012628571521492
5097.263308035974,4.99669407518981,0.062252448875485825
6114.610903841744,4.991363561384592,0.06272671330218282
7131.941483226771,4.98647123171643,0.06282042234671864
8149.255241817392,4.981818889712574,0.06331053753518906
9166.544564304231,4.974876013037611,0.0636438812200667
10183.818127793942,4.967525662686057,0.0639389307379792
11201.10890467481,4.971129322976918,0.06453313451636379
12218.33424981892,4.959604451503765,0.06478172831897945
13235.57108766093,4.956013452086154,0.06497168770767862
14252.829366250056,4.955726488760131,0.06550220971515529
15270.009888603116,4.949341901728985,0.06578590293277443
16287.246678546611,4.949318788651521,0.06623118097439668
17304.44046738701,4.950922073145451,0.06660129148502951
18321.61670811644,4.948041414116587,0.06673159430251721
19338.79226412288,4.940618294926193,0.0670609438075205
