Time,Capacity,Resistance
10.15097436424607,5.062437080184147,0.026770362921604843
1027.6498299057146,5.026526657141062,0.02771294753107244
2045.1475286044647,5.021743748529085,0.028398831925878783
3062.5773877677825,5.020028915461717,0.028807898937031125
4079.962036111151,5.007208388086838,0.02935887821211133
5097.405470541321,5.005865174155044,0.06114443948321282
6114.793712988713,5.001928860379931,0.06150465414151981
7132.152584555679,5.000713895305459,0.061971097472238765
8149.532629788685,4.997181600317431,0.06214949798579104
9166.86781090909,4.991323456414676,0.06258321084985355
10184.192229247994,4.985056748751958,0.06276569231723178
11201.522958616652,4.982044022351147,0.06273202343932954
12218.868376075,4.984723765440506,0.06301262760838888
13236.170391765936,4.981890795123279,0.0632949855414444
14253.45425881626,4.973531785127307,0.06356559403802729
15270.745146055024,4.970855057503286,0.06367344179539187
16288.042974071755,4.973860037788818,0.06386736603676949
17305.330837488684,4.97510141632972,0.06423665906871694
18322.56708756464,4.966334363087255,0.06454102686777574
19339.84385021829,4.970254634439496,0.06471590895249683
