Time,Capacity,Resistance
10.15097436424607,5.062437080184147,0.026770362921604843
1027.6489342843254,5.02637177887766,0.02773227770464976
2045.1289626255552,5.018440183245389,0.02840986233027194
3062.5656423487258,5.012080952998986,0.028841772835130893
4079.9966232776687,5.015880753970054,0.029381717693418994
5097.392616224939,5.004943288991545,0.06114076498208078
6114.766040407173,5.0009156104642996,0.06151328132710198
7132.144556295672,4.997349804219238,0.06196540866390229
8149.504290731836,4.994015078874892,0.06217385660056754
9166.85369783202,4.990781334294315,0.06255496984970971
10184.192641854546,4.987630375232547,0.06273390256908642
11201.487454017684,4.981446599460469,0.06272072512213958
12218.804833021662,4.978449161914796,0.06302093647701
13236.12018746133,4.978663285123991,0.06328876709188204
14253.417156331136,4.975864432839774,0.06355497818382785
15270.69597289317,4.970053292653574,0.06366140830172447
16287.990015674184,4.9705411618242,0.06386283357221956
17305.24095647997,4.964908646077674,0.06427530646847351
18322.49890740214,4.962460511898826,0.06454108827064796
19339.74752409888,4.960075461054657,0.06470088088579372
