Time,Capacity,Resistance
10.15097436424607,5.062437080184147,0.026770362921604843
1027.6474492215668,5.025296067724582,0.027834686325954153
2045.121508012808,5.016566551617075,0.02845012070246421
3062.550076339694,5.0152547105018535,0.02914032561520802
4079.955390356194,5.009418767855003,0.02939682382097276
5097.357339908169,5.001796603995247,0.061201438931402403
6114.710047828592,4.997391877545496,0.06162804261598012
7132.080739367219,4.999438151052174,0.06186765108657016
8149.42300647438,4.989439693285313,0.06230000269653713
9166.750169082969,4.988121865443046,0.06247378697113197
10184.056671899516,4.982817118904924,0.062469092831952185
11201.3676758461,4.9793163233052775,0.06272471073998995
12218.659129412046,4.9760739567823755,0.06303368150567912
13235.947873359062,4.972984275477321,0.0633106498819387
14253.242461773723,4.9724751070253435,0.0634201311539023
15270.50004768843,4.966859697902638,0.06363512723261035
16287.755236463898,4.964031285492502,0.06407087988047036
17305.018169658393,4.963833061092826,0.06431360463065541
18322.21738043,4.955585619769408,0.06445405350291869
19339.45253705035,4.95635540732699,0.06444609369170379
