Time,Capacity,Resistance
10.15097436424607,5.062437080184147,0.026770362921604843
1027.6837630675082,5.029610752574099,0.027713112773812065
2045.139184168916,5.021749331767693,0.02839892826490403
3062.56897731561,5.017985283288903,0.028808178736687267
4079.986747250841,5.007187251181222,0.02935906436604183
5097.404853112448,5.012065875376253,0.06114438955617346
6114.7844870599865,5.0064427121857555,0.06150469572848652
7132.1682316919605,4.99821817659641,0.06197104474492014
8149.498249384492,4.991602273441913,0.06214964618493153
9166.88344617944,4.997595077167597,0.06258300767301057
10184.207834798686,4.988162495015579,0.06276549806959374
11201.555176637865,4.991416281643939,0.06273190224814902
12218.877027060233,4.989935969841204,0.06301274095256706
13236.16082251822,4.979394744684793,0.06329494329767507
14253.469633704395,4.976640071431977,0.06356555639125033
15270.76880795747,4.973965735635561,0.06367331731339981
16288.024956816324,4.9682622044711025,0.06386732157409877
17305.33125763826,4.973397613760263,0.06423704571059177
18322.557470378862,4.963245264980287,0.06454045512284573
19339.84258345644,4.970268519142278,0.06471580020664808
