SOC,Discharge Capacity,OCV
0.917,4.394563340762018,4.069190175820464
0.916,4.389789035206463,4.068096156803089
0.915,4.385014729650907,4.067003698111673
0.914,4.380153618539796,4.065892959286244
0.913,4.37537931298424,4.064803602017523
0.912,4.370605007428685,4.063715788262973
0.911,4.365743896317574,4.062609769115677
0.91,4.360969590762018,4.061525042238281
0.909,4.3561952852064625,4.06044184819673
0.908,4.351420979650907,4.059360175695265
0.907,4.346646674095352,4.058280047721852
0.906,4.341785562984241,4.05718184225328
0.905,4.337011257428685,4.056104774942131
0.904,4.33223695187313,4.0550292388014055
0.903,4.327462646317574,4.053955212372532
0.902,4.322688340762018,4.052882705054405
0.901,4.3178272296509075,4.051792251085908
0.9,4.313052924095352,4.050722795600319
0.899,4.308278618539796,4.049654866562855
0.898,4.3035043129842405,4.048588431039634
0.897,4.298730007428685,4.047523513515861
0.896,4.293868896317574,4.046440775285295
0.895,4.289094590762018,4.045378882527032
0.894,4.284320285206463,4.0443184971375965
0.893,4.279545979650907,4.043259607597352
0.892,4.274771674095351,4.042202233688727
0.891,4.269910562984241,4.041127162135284
0.89,4.265136257428685,4.040072793934815
0.889,4.260361951873129,4.039019927060525
0.888,4.255587646317575,4.037968543002743
0.887,4.2508133407620186,4.036918652553
0.886,4.245952229650908,4.035851203444598
0.885,4.241177924095353,4.0348043173205745
0.884,4.236403618539796,4.033758926080922
0.883,4.231629312984241,4.032715007545691
0.882,4.226855007428685,4.031672580843221
0.881,4.221993896317573,4.030612718341397
0.88,4.217219590762018,4.029573265248492
0.879,4.212445285206463,4.028535302420877
0.878,4.207670979650907,4.0274988125068365
0.877,4.202896674095352,4.026463810929747
0.876,4.1980355629842405,4.025411495357214
0.875,4.193261257428685,4.024379456535851
0.874,4.18848695187313,4.02334889566851
0.873,4.1837126463175744,4.022319793345631
0.872,4.178938340762018,4.02129216833845
0.871,4.174077229650907,4.02024736836887
0.87,4.169302924095351,4.01922270588454
0.869,4.164528618539796,4.018199512235368
0.868,4.159754312984241,4.017177776525042
0.867,4.154980007428685,4.016157510667995
0.866,4.150118896317574,4.015120191041971
0.865,4.1453445907620186,4.014102859328902
0.864,4.140570285206462,4.013087003461798
0.863,4.135795979650907,4.012072601841748
0.862,4.131021674095352,4.0110596631390925
0.861,4.12616056298424,4.010029799092405
0.86,4.121386257428685,4.009019790854811
0.859,4.1166119518731294,4.008011243180342
0.858,4.111750840762018,4.006985843173328
0.857,4.106976535206463,4.005980216432457
0.856,4.102202229650907,4.004976058358115
0.855,4.097427924095352,4.0039733420751125
0.854,4.092653618539797,4.0029720792489325
0.853,4.087792507428685,4.001954097960305
0.852,4.08301820187313,4.000955751534911
0.851,4.0782438963175744,3.999958854480172
0.85,4.073469590762018,3.998963395118863
0.849,4.068695285206463,3.9979693980627258
0.848,4.063834174095351,3.9969588097297617
0.847,4.059059868539796,3.9959677153466373
0.846,4.05428556298424,3.994978074011651
0.845,4.0495112574286845,3.9939898662861655
0.844,4.044736951873129,3.9930031040787797
0.843,4.0398758407620186,3.991999875468125
0.842,4.035101535206463,3.991016013911753
0.841,4.030327229650908,3.990033607967081
0.84,4.025552924095352,3.9890526264184127
0.839,4.020778618539796,3.988073091791179
0.838,4.015917507428685,3.987077219452477
0.837,4.0111432018731294,3.9861005753207803
0.836,4.006368896317574,3.9851253702775367
0.835,4.001594590762018,3.9841515956675235
0.834,3.996820285206463,3.9831792728614763
0.833,3.9919591740953515,3.982190737501219
0.832,3.987184868539796,3.98122129555965
0.831,3.9824105629842412,3.980253295616603
0.83,3.977636257428685,3.979286720092199
0.829,3.972861951873129,3.9783215789998785
0.828,3.9680008407620186,3.97734036020885
0.827,3.9632265352064624,3.976378107531622
0.826,3.958452229650907,3.9754172979032782
0.825,3.9536779240953517,3.9744579048955995
0.824,3.948903618539796,3.9734999519270886
0.823,3.944042507428685,3.9725260455098743
0.822,3.9392682018731295,3.9715709644999033
0.821,3.9344938963175737,3.9706173202935022
0.82,3.929719590762019,3.9696651006497246
0.819,3.924945285206463,3.9687143238315405
0.818,3.9200841740953516,3.9677477160448023
0.817,3.9153098685397962,3.9667998081157587
0.816,3.9105355629842404,3.9658533339255557
0.815,3.9057612574286846,3.9649082766252115
0.814,3.9009869518731293,3.9639646509752287
0.813,3.896125840762018,3.963005335028264
0.812,3.891351535206463,3.9620645895970035
0.811,3.8865772296509076,3.9611252752683153
0.81,3.8818029240953518,3.9601873785404718
0.809,3.8770286185397964,3.959250914621781
0.808,3.872167507428685,3.9582988838806052
0.807,3.8673932018731296,3.957365281421436
0.806,3.862618896317574,3.956433117846822
0.805,3.8577577852064624,3.955485469450683
0.804,3.852983479650907,3.9545561780099483
0.803,3.8482091740953517,3.9536283148097753
0.802,3.843434868539796,3.9527018703937054
0.801,3.8386605629842405,3.951776856129218
0.8,3.8337994518731295,3.950836478650856
0.799,3.829025146317574,3.9499143255535247
0.798,3.824250840762019,3.948993613082498
0.797,3.819476535206463,3.9480743179356925
0.796,3.814702229650907,3.9471564492771245
0.795,3.809841118539796,3.9462233529351884
0.794,3.80506681298424,3.945308351135314
0.793,3.800292507428685,3.944394776878063
0.792,3.795518201873129,3.9434826149087057
0.791,3.7907438963175735,3.9425718929508835
0.79,3.785882785206463,3.941646073535014
0.789,3.781108479650907,3.9407382147995773
0.788,3.7763341740953513,3.9398317881870892
0.787,3.7715598685397964,3.938926776846277
0.786,3.7667855629842406,3.9380231941585206
0.785,3.761924451873129,3.9371046375938916
0.784,3.757150146317574,3.936203918273714
0.783,3.7523758407620176,3.9353046388500688
0.782,3.7476015352064627,3.9344067711181956
0.781,3.7428272296509073,3.9335103327534457
0.78,3.737966118539796,3.9325990540721416
0.779,3.733191812984241,3.931705479979203
0.778,3.728417507428685,3.9308133310188103
0.777,3.72364320187313,3.9299225985238784
0.776,3.718868896317574,3.9290333057488804
0.775,3.714007785206463,3.928129301119155
0.774,3.709233479650907,3.9272428668239177
0.773,3.7044591740953514,3.926357865060853
0.772,3.699684868539796,3.925474277613231
0.771,3.6949105629842403,3.9245921148391423
0.77,3.6900494518731293,3.923695371343359
0.769,3.6852751463175735,3.9228160755784796
0.768,3.6805008407620186,3.9219382162275958
0.767,3.675726535206463,3.9210617638000906
0.766,3.670952229650908,3.9201867426213632
0.765,3.6660911185397964,3.919297266931696
0.764,3.66131681298424,3.918425102075306
0.763,3.656542507428685,3.917554362548896
0.762,3.651768201873129,3.9166850386756114
0.761,3.6469938963175736,3.915817150305483
0.76,3.6421327852064627,3.9149349299219396
0.759,3.6373584796509073,3.9140698915808034
0.758,3.6325841740953515,3.913206278152157
0.757,3.627809868539796,3.9123440728515244
0.756,3.6230355629842412,3.9114832867469684
0.755,3.61817445187313,3.9106083046520355
0.754,3.613400146317574,3.9097503749355145
0.753,3.6086258407620186,3.9088938671027287
0.752,3.6038515352064624,3.9080387604960514
0.751,3.599077229650907,3.907185073331966
0.75,3.5942161185397965,3.9063173084470564
0.749,3.5894418129842403,3.9054664506081767
0.748,3.584667507428685,3.9046170105010876
0.747,3.5798063963175735,3.903753569553642
0.746,3.5750320907620186,3.902906961914064
0.745,3.5702577852064628,3.9020617576902863
0.744,3.5654834796509074,3.9012179467812502
0.743,3.5607091740953516,3.9003755378844174
0.742,3.5558480629842406,3.8995192377536765
0.741,3.551073757428685,3.8986796244676443
0.74,3.546299451873129,3.8978414149250002
0.739,3.541525146317573,3.8970045848039243
0.738,3.536750840762018,3.8961691385304467
0.737,3.5318897296509073,3.8953199144909734
0.736,3.5271154240953515,3.894487236493722
0.735,3.522341118539796,3.8936559320706157
0.734,3.5175668129842412,3.8928259790673256
0.733,3.512792507428685,3.8919973998928024
0.732,3.507931396317574,3.8911551455872484
0.731,3.5031570907620186,3.890329286237512
0.73,3.4983827852064624,3.8895047744022264
0.729,3.493608479650907,3.8886815912990635
0.728,3.4888341740953517,3.887859742267452
0.727,3.4839730629842403,3.887024300232897
0.726,3.479198757428685,3.8862050994052106
0.725,3.4744244518731295,3.8853872192444205
0.724,3.469650146317574,3.8845706278053984
0.723,3.464875840762019,3.8837553272823455
0.722,3.460014729650908,3.8829265141991436
0.721,3.4552404240953516,3.882113777079291
0.72,3.450466118539796,3.881302299633656
0.719,3.44569181298424,3.8804920615205707
0.718,3.440917507428685,3.8796830731886587
0.717,3.4360563963175736,3.8788606302476483
0.716,3.4312820907620183,3.878054087836544
0.715,3.426507785206463,3.8772487516689957
0.714,3.421733479650907,3.8764445930024523
0.713,3.4169591740953513,3.8756416086610463
0.712,3.4120980629842412,3.8748252089834736
0.711,3.407323757428685,3.8740245400753825
0.71,3.402549451873129,3.8732250112954403
0.709,3.397775146317574,3.8724265838108374
0.708,3.3930008407620176,3.871629259931322
0.707,3.388139729650907,3.8708185466093528
0.706,3.3833654240953517,3.8700233815895477
0.705,3.378591118539796,3.8692292687948466
0.704,3.373816812984241,3.8684361858981124
0.703,3.369042507428685,3.8676441322578547
0.702,3.3641813963175737,3.86683868350329
0.701,3.359407090762019,3.866048616479417
0.7,3.354632785206463,3.865259523637508
0.699,3.349858479650907,3.8644713760970313
0.698,3.3450841740953514,3.863684168696165
0.697,3.3402230629842404,3.8628835921901348
0.696,3.3354487574286846,3.862098219694038
0.695,3.3306744518731293,3.861313742177945
0.694,3.325813340762018,3.8605158935825976
0.693,3.321039035206463,3.85973315571118
0.692,3.3162647296509076,3.858951262527012
0.691,3.3114904240953518,3.8581701889177906
0.69,3.3067161185397964,3.857389931402637
0.689,3.301855007428685,3.85659629992308
0.688,3.2970807018731296,3.8558176241166056
0.687,3.292306396317574,3.855039713508234
0.686,3.2875320907620176,3.8542625444753855
0.685,3.2827577852064627,3.853486106003274
0.684,3.2778966740953517,3.8526962764899406
0.683,3.273122368539796,3.851921246124385
0.682,3.2683480629842405,3.851146891257753
0.681,3.263573757428685,3.8503731824003093
0.68,3.25879945187313,3.8496001049238977
0.679,3.253938340762019,3.8488135908239114
0.678,3.249164035206463,3.8480417036808063
0.677,3.244389729650907,3.8472703702747717
0.676,3.239615424095351,3.8464995565719806
0.675,3.2348411185397965,3.8457292386477895
0.674,3.229980007428685,3.844945382846571
0.673,3.225205701873129,3.844175948478803
0.672,3.2204313963175735,3.843406897097883
0.671,3.2156570907620186,3.842638182036237
0.67,3.2108827852064628,3.8418697588800064
0.669,3.2060216740953513,3.841087611855694
0.668,3.2012473685397964,3.8403196200518948
0.667,3.1964730629842406,3.8395517557225705
0.666,3.191698757428685,3.8387839529269767
0.665,3.186924451873129,3.838016141560111
0.664,3.1820633407620176,3.8372342818129725
0.663,3.1772890352064627,3.8364662124962146
0.662,3.1725147296509073,3.8356978808451925
0.661,3.1677404240953515,3.8349291919969346
0.66,3.162966118539796,3.83416003203088
0.659,3.158105007428685,3.83337628287472
0.658,3.15333070187313,3.8326058064623765
0.657,3.148556396317574,3.8318344584413486
0.656,3.1437820907620186,3.8310620938221005
0.655,3.1390077852064624,3.8302885266240767
0.654,3.1341466740953514,3.829499473975443
0.653,3.129372368539796,3.8287228994702107
0.652,3.1245980629842403,3.827944476223211
0.651,3.119823757428685,3.8271639661714145
0.65,3.1150494518731295,3.8263810496707573
0.649,3.1101883407620186,3.8255811130403417
0.648,3.105414035206463,3.8247923613184014
0.647,3.100639729650908,3.824000105690324
0.646,3.0958654240953516,3.823203921851756
0.645,3.091091118539796,3.822403256842083
0.644,3.086230007428685,3.8215828623333485
0.643,3.081455701873129,3.82077137106944
0.642,3.0766813963175736,3.819953408056944
0.641,3.0718202852064627,3.8191131187955785
0.64,3.0670459796509073,3.8182795795740994
0.639,3.0622716740953515,3.8174367307814427
0.638,3.057497368539796,3.816583510101619
0.637,3.0527230629842412,3.815718530514026
0.636,3.04786195187313,3.8148244682257304
0.635,3.043087646317574,3.8139317044541654
0.634,3.0383133407620186,3.813022794291861
0.633,3.0335390352064624,3.8120965221659913
0.632,3.028764729650907,3.8111513944227053
0.631,3.0239036185397965,3.810168831890322
0.63,3.0191293129842403,3.809183272503031
0.629,3.014355007428685,3.808176936839694
0.628,3.0095807018731295,3.8071502414358838
0.627,3.0048063963175737,3.806103448085104
0.626,2.9999452852064628,3.805017916414422
0.625,2.9951709796509074,3.803933274751149
0.624,2.9903966740953516,3.8028310491951354
0.623,2.9856223685397962,3.801712355209778
0.622,2.9808480629842404,3.8005779255612424
0.621,2.975986951873129,3.799407817532074
0.62,2.971212646317573,3.7982448308033696
0.619,2.966438340762018,3.797069123279253
0.618,2.961664035206463,3.795882105131533
0.617,2.9568897296509076,3.7946848637804833
0.616,2.952028618539796,3.793456878788537
0.615,2.9472543129842412,3.7922435056285235
0.614,2.942480007428685,3.7910244482877404
0.613,2.9377057018731296,3.789801435794519
0.612,2.932931396317574,3.788576195363508
0.611,2.9280702852064624,3.787328286680194
0.61,2.923295979650907,3.786104079128086
0.609,2.9185216740953517,3.784883174730399
0.608,2.913747368539796,3.783667356287584
0.607,2.9089730629842405,3.7824584228344817
0.606,2.9041119518731295,3.781236194184476
0.605,2.899337646317574,3.780046146282194
0.604,2.894563340762019,3.778867891875664
0.603,2.889789035206463,3.7777026850429256
0.602,2.885014729650907,3.776551971391225
0.601,2.880153618539796,3.775396251489398
0.6,2.87537931298424,3.7742777845269413
0.599,2.870605007428685,3.773176786624557
0.598,2.865830701873129,3.772093719127782
0.597,2.8610563963175735,3.771029313343689
0.596,2.856195285206463,3.769964952582206
0.595,2.851420979650907,3.7689389464520087
0.594,2.8466466740953513,3.767932365598512
0.593,2.8418723685397964,3.7669450177542765
0.592,2.8370980629842406,3.765976996235714
0.591,2.832236951873129,3.7650108756050815
0.59,2.827462646317574,3.7640808381828066
0.589,2.8226883407620176,3.763169238079061
0.588,2.817827229650907,3.7622594526270503
0.587,2.8130529240953517,3.7613834373174684
0.586,2.808278618539796,3.7605244632338755
0.585,2.803504312984241,3.7596817092280963
0.584,2.798730007428685,3.7588548479539132
0.583,2.7938688963175737,3.758028461467577
0.582,2.789094590762019,3.757231455100071
0.581,2.784320285206463,3.756448456978288
0.58,2.779545979650907,3.7556786867325034
0.579,2.7747716740953514,3.754921705865044
0.578,2.7699105629842404,3.754163340309565
0.577,2.7651362574286846,3.7534301134556354
0.576,2.7603619518731293,3.7527078892994417
0.575,2.7555876463175735,3.751995986679588
0.574,2.7508133407620186,3.7512939948431883
0.573,2.7459522296509076,3.750588845405335
0.572,2.7411779240953518,3.749905233175927
0.571,2.7364036185397964,3.7492300205875275
0.57,2.73162931298424,3.748562692201784
0.569,2.726855007428685,3.7479029370994676
0.568,2.721993896317574,3.7472384872203537
0.567,2.7172195907620176,3.7465926714718907
0.566,2.7124452852064627,3.7459533052932166
0.565,2.7076709796509073,3.7453199838359046
0.564,2.7028966740953515,3.7446924574862623
0.563,2.6980355629842405,3.7440590830623237
0.562,2.693261257428685,3.7434422387130124
0.561,2.68848695187313,3.742830331762234
0.56,2.683712646317574,3.7422230635240625
0.559,2.6789383407620186,3.741620272652272
0.558,2.674077229650907,3.741010880286482
0.557,2.669302924095351,3.7404164489574296
0.556,2.6645286185397956,3.739825884020135
0.555,2.6597543129842403,3.73923899181629
0.554,2.654980007428685,3.7386556462446108
0.553,2.6501188963175735,3.7380651572595567
0.552,2.6453445907620186,3.73748846771688
0.551,2.6405702852064628,3.7369149315496806
0.55,2.6357959796509074,3.736344386293911
0.549,2.6310216740953516,3.7357767421808927
0.548,2.6261605629842406,3.7352016337720078
0.547,2.621386257428685,3.734639508496155
0.546,2.616611951873129,3.73408000194676
0.545,2.6118376463175736,3.7335229983839917
0.544,2.607063340762018,3.732968471822538
0.543,2.6022022296509073,3.7324063103194614
0.542,2.5974279240953515,3.7318565218693838
0.541,2.592653618539796,3.7313089980456278
0.54,2.5878793129842412,3.7307636695362314
0.539,2.5831050074286854,3.730220503312541
0.538,2.578243896317574,3.7296696135666343
0.537,2.5734695907620186,3.7291306354890272
0.536,2.568695285206463,3.7285937032890475
0.535,2.5638341740953514,3.72804904356724
0.534,2.559059868539796,3.7275160653597896
0.533,2.5542855629842403,3.7269850188273077
0.532,2.549511257428685,3.726455849820888
0.531,2.5447369518731295,3.7259285477554527
0.53,2.5398758407620186,3.7253935382768235
0.529,2.535101535206463,3.724869911078115
0.528,2.5303272296509074,3.724348095366569
0.527,2.5255529240953516,3.7238280335650535
0.526,2.5207786185397967,3.7233097356111293
0.525,2.5159175074286853,3.7227837918090154
0.524,2.51114320187313,3.7222689696429936
0.523,2.506368896317574,3.7217558565005957
0.522,2.5015945907620183,3.7212444293354583
0.521,2.496820285206463,3.7207347011547136
0.52,2.4919591740953515,3.7202174095934253
0.519,2.487184868539796,3.7197110205530035
0.518,2.4824105629842412,3.719206288256764
0.517,2.477636257428685,3.718703184023064
0.516,2.472861951873129,3.718201711231706
0.515,2.468000840762019,3.7176927854082633
0.514,2.463226535206463,3.7171945757190503
0.513,2.458452229650907,3.716697986223708
0.512,2.4536779240953517,3.716202981400638
0.511,2.4489036185397954,3.715709581902071
0.51,2.4440425074286845,3.7152088382381905
0.509,2.4392682018731295,3.714718625385294
0.508,2.4344938963175737,3.71422999987168
0.507,2.429719590762019,3.713742944040242
0.506,2.424945285206463,3.713257474115306
0.505,2.4200841740953516,3.712764774048288
0.504,2.415309868539796,3.712282446853743
0.503,2.4105355629842404,3.711801685314314
0.502,2.405761257428685,3.711322468099245
0.501,2.4009869518731293,3.710844808567748
0.5,2.3961258407620183,3.7103600571579847
0.499,2.3913515352064625,3.7098855234331314
0.498,2.386577229650907,3.709412539190897
0.497,2.3818029240953518,3.7089410875727533
0.496,2.3770286185397964,3.708471182879346
0.495,2.372167507428685,3.707994308456851
0.494,2.3673932018731296,3.707527487089791
0.493,2.362618896317574,3.7070622133461946
0.492,2.3578445907620185,3.7065984658038538
0.491,2.3530702852064627,3.7061362562428792
0.49,2.3482091740953517,3.705667203197989
0.489,2.343434868539796,3.7052080632039472
0.488,2.3386605629842405,3.704750452956682
0.487,2.3338862574286847,3.7042943502862906
0.486,2.32911195187313,3.7038397798522387
0.485,2.3242508407620184,3.703378505031609
0.484,2.3194765352064626,3.702926997055891
0.483,2.3147022296509077,3.702477007481464
0.482,2.309927924095352,3.7020285262782227
0.481,2.3051536185397956,3.701581564077031
0.48,2.300292507428685,3.7011280209430417
0.479,2.2955182018731297,3.7006840920451576
0.478,2.2907438963175735,3.700241689066471
0.477,2.285882785206463,3.6997927892535114
0.476,2.281108479650907,3.6993534161513373
0.475,2.2763341740953513,3.698915556604711
0.474,2.271559868539796,3.6984791913840334
0.473,2.26678556298424,3.6980443333315876
0.472,2.261924451873129,3.697603102276017
0.471,2.2571501463175743,3.6971712609676906
0.47,2.2523758407620185,3.696740934666398
0.469,2.2476015352064627,3.6963120923871515
0.468,2.2428272296509073,3.6958847513679136
0.467,2.237966118539796,3.6954511711013867
0.466,2.2331918129842405,3.695026834464993
0.465,2.228417507428685,3.6946039906185324
0.464,2.2236432018731294,3.6941826292765887
0.463,2.218868896317574,3.693762773359256
0.462,2.214007785206463,3.6933368059082077
0.461,2.209233479650907,3.6929199349743063
0.46,2.204459174095352,3.692504557949921
0.459,2.199684868539796,3.6920906544665635
0.458,2.1949105629842403,3.691678234157408
0.457,2.1900494518731297,3.6912598324129116
0.456,2.185275146317574,3.690850392818047
0.455,2.180500840762018,3.690442444630309
0.454,2.1757265352064628,3.6900359558888414
0.453,2.170952229650907,3.6896309508337906
0.452,2.166091118539796,3.689220088821069
0.451,2.1613168129842406,3.688818040695761
0.45,2.156542507428685,3.6884174663500966
0.449,2.1517682018731294,3.688018354604902
0.448,2.146993896317574,3.687620724891741
0.447,2.1421327852064627,3.687217358994267
0.446,2.1373584796509073,3.6868226683447602
0.445,2.132584174095352,3.6864294456398445
0.444,2.127809868539796,3.686037672672675
0.443,2.123035562984241,3.685647359875856
0.442,2.1181744518731294,3.685251446278411
0.441,2.113400146317574,3.684864069939641
0.44,2.1086258407620186,3.6844781543253005
0.439,2.103851535206463,3.6840936774820823
0.438,2.099077229650907,3.6837106577365337
0.437,2.094216118539796,3.6833221556843223
0.436,2.0894418129842403,3.682942039057797
0.435,2.084667507428685,3.6825633767526047
0.434,2.0798932018731295,3.682186151244297
0.433,2.0751188963175737,3.6818103770065322
0.432,2.0702577852064628,3.681429236676918
0.431,2.065483479650907,3.6810563495468758
0.43,2.0607091740953516,3.680684901705893
0.429,2.055934868539796,3.6803148734275397
0.428,2.0511605629842404,3.6799462822455977
0.427,2.0462994518731294,3.679572456589319
0.426,2.041525146317574,3.679206744746437
0.425,2.0367508407620183,3.6788424591053333
0.424,2.0318897296509073,3.678473007291347
0.423,2.0271154240953515,3.6781115803052185
0.422,2.022341118539796,3.6777515752034575
0.421,2.017566812984241,3.6773929715375937
0.42,2.012792507428685,3.6770357956202178
0.419,2.007931396317574,3.6766735735557803
0.418,2.0031570907620186,3.6763192346588136
0.417,1.9983827852064628,3.6759663073003632
0.416,1.9936084796509073,3.6756147761670745
0.415,1.9888341740953517,3.6752646517668848
0.414,1.9839730629842407,3.6749095899961435
0.413,1.9791987574286851,3.6745622742747432
0.412,1.9744244518731295,3.674216368501611
0.411,1.9696501463175737,3.6738718453047516
0.41,1.9648758407620182,3.673528714317873
0.409,1.9600147296509072,3.673180766446624
0.408,1.9552404240953518,3.672840423819634
0.407,1.9504661185397965,3.67250146436425
0.406,1.9456918129842407,3.6721638749821466
0.405,1.9409175074286849,3.671827677367763
0.404,1.9360563963175739,3.671486774973499
0.403,1.931282090762018,3.6711533340500444
0.402,1.9265077852064627,3.670821270075858
0.401,1.9217334796509074,3.670490562537808
0.4,1.9169591740953518,3.670161220516729
0.399,1.9120980629842406,3.669827281373896
0.398,1.907323757428685,3.669500672791769
0.397,1.9025494518731292,3.6691754323368073
0.396,1.897775146317574,3.6688515284147734
0.395,1.8930008407620185,3.6685289795494227
0.394,1.8881397296509073,3.668201942186037
0.393,1.8833654240953517,3.6678820927017792
0.392,1.878591118539796,3.667563583206341
0.391,1.8738168129842405,3.667246402843617
0.39,1.8690425074286854,3.666930568572313
0.389,1.864181396317574,3.666610348228533
0.388,1.8594070907620182,3.6662971762963528
0.387,1.8546327852064626,3.665985332253689
0.386,1.849858479650907,3.665674796923114
0.385,1.8450841740953516,3.6653655761621065
0.384,1.8402230629842404,3.665052077278321
0.383,1.835448757428685,3.6647454932865906
0.382,1.8306744518731295,3.6644402212384697
0.381,1.8259001463175737,3.6641362333670546
0.38,1.8211258407620183,3.663833547109044
0.379,1.8162647296509071,3.6635266765717853
0.378,1.8114904240953515,3.663226574190922
0.377,1.8067161185397962,3.662927758137628
0.376,1.8019418129842406,3.662630213077524
0.375,1.7971675074286853,3.6623339507165937
0.374,1.7923063963175738,3.662033591212546
0.373,1.7875320907620182,3.6617398648026547
0.372,1.7827577852064624,3.6614473981567928
0.371,1.7778966740953517,3.661150891869569
0.37,1.7731223685397963,3.6608609260404985
0.369,1.7683480629842407,3.6605722104520377
0.368,1.763573757428685,3.660284721579661
0.367,1.7587994518731294,3.659998460929021
0.366,1.7539383407620182,3.6597082419942777
0.365,1.7491640352064626,3.659424423602695
0.364,1.744389729650907,3.6591418127905615
0.363,1.7396154240953519,3.6588603850646813
0.362,1.734841118539796,3.658580155578715
0.361,1.7299800074286849,3.658296041023564
0.36,1.7252057018731295,3.6580181770606974
0.359,1.7204313963175737,3.6577414755287174
0.358,1.7156570907620183,3.6574659189263534
0.357,1.7108827852064628,3.657191506060544
0.356,1.7060216740953518,3.656913256389338
0.355,1.7012473685397962,3.6566410978940076
0.354,1.6964730629842404,3.6563700561168866
0.353,1.6916987574286848,3.656100099919425
0.352,1.6869244518731297,3.6558312225730774
0.351,1.6820633407620185,3.655558546457217
0.35,1.6772890352064627,3.655291792459479
0.349,1.672514729650907,3.6550260716014042
0.348,1.6677404240953517,3.6547613560009404
0.347,1.662966118539796,3.6544976467006762
0.346,1.6581050074286854,3.6542301435214717
0.345,1.6533307018731294,3.653968374968377
0.344,1.6485563963175738,3.6537075449447647
0.343,1.6437820907620182,3.653447619689333
0.342,1.6390077852064628,3.653188583659758
0.341,1.6341466740953516,3.652925717394313
0.34,1.629372368539796,3.6526683854508755
0.339,1.6245980629842407,3.6524118678210233
0.338,1.6198237574286851,3.6521561190478713
0.337,1.6150494518731295,3.651901117726553
0.336,1.6101883407620183,3.651642209194448
0.335,1.6054140352064625,3.65138860555589
0.334,1.6006397296509072,3.651135644765367
