,SOC,Anode Half-Cell Discharge Voltage
136,0.006209466072326307,0.10824047294867999
137,0.006255123911093396,0.10827686397764383
138,0.0063007817498605045,0.10831317188547293
139,0.006346439588627613,0.10834939920631255
140,0.006392097427394722,0.10838554847426596
141,0.00643775526616183,0.10842162222339263
142,0.00648341310492892,0.1084576229877112
143,0.006529070943696029,0.10849355330120203
144,0.006574728782463137,0.10852942272763906
145,0.006620386621230246,0.10856523904002296
146,0.006666044459997336,0.10860099631429707
147,0.006711702298764444,0.1086366970745895
148,0.006757360137531553,0.10867234384487877
149,0.0068030179762986615,0.108707939148996
150,0.006848675815065771,0.10874348551061597
151,0.006894333653832859,0.10877898545327573
152,0.006939991492599968,0.1088144457171724
153,0.006985649331367078,0.10884988115451662
154,0.007031307170134187,0.10888528173482864
155,0.007076965008901296,0.10892064969870933
