Time,Current,Terminal Voltage,Measured OCV,Measured Discharge Capacity,Estimate Discharge Capacity,Estimate SOC,Estimate OCV
44.64673255365033,0.0,4.103997095728201,4.1041497307010335,4.521949577601431,4.526961632959816,0.945,4.104007764158123
44.64812144253922,0.0,4.103997284058719,4.104149802554394,4.521949577601431,4.526961632959816,0.945,4.104007764158123
44.64951033142811,0.0,4.103997465910194,4.104149869574137,4.521949577601431,4.526961632959816,0.945,4.104007764158123
44.650899220317,2.0,4.054535196143343,4.099852419511449,4.520560688712541,4.526961632959816,0.945,4.104007764158123
44.65228810920589,2.0,4.051576404025232,4.0973374249216,4.517782910934761,4.524183855182039,0.944,4.102864525761378
44.65367699809477,2.0,4.049337676298029,4.095413198468497,4.515005133156996,4.521406077404261,0.943,4.102864525761378
44.655065886983664,2.0,4.047482643612572,4.093779356708946,4.512227355379216,4.518628299626483,0.943,4.1017228986613326
44.65645477587256,2.0,4.045871603887798,4.09232095000896,4.509449577601436,4.515850521848705,0.942,4.1017228986613326
44.65784366476144,2.0,4.04443145402441,4.090983292136875,4.506671799823656,4.513072744070928,0.942,4.100582897364931
44.659232553650334,2.0,4.04311537046911,4.089733264511919,4.503894022045876,4.5102949662931495,0.941,4.100582897364931
44.66062144253922,2.0,4.0418935830440255,4.088551084937197,4.501116244268096,4.507517188515372,0.941,4.099423831350121
44.66201033142811,2.0,4.040745884457021,4.087423823891453,4.498338466490331,4.504739410737594,0.94,4.098287092776549
44.663399220317,2.0,4.039657354229254,4.086341863839575,4.495560688712551,4.501961632959817,0.939,4.098287092776549
44.66478810920589,2.0,4.038616393760853,4.085297538740527,4.492782910934771,4.4991838551820384,0.939,4.097151971403807
44.66617699809478,2.0,4.037615649816791,4.084286187285472,4.490005133156991,4.496406077404261,0.938,4.097151971403807
44.66756588698367,2.0,4.036648996267357,4.083303733125308,4.487227355379211,4.493628299626483,0.938,4.096018449446501
44.66895477587255,2.0,4.035711684741368,4.082346829510753,4.484449577601446,4.490850521848706,0.937,4.094886541543755
44.67034366476144,2.0,4.03479974554887,4.08141256795278,4.481671799823666,4.488072744070927,0.937,4.094886541543755
44.67173255365033,2.0,4.03391010360597,4.080498655445644,4.478894022045886,4.48529496629315,0.936,4.093735695379128
44.67312144253922,0.0,4.080980539014169,4.083746671248754,4.477505133156996,4.482517188515372,0.935,4.093735695379128
44.67451033142811,0.0,4.083204341685934,4.0853209895909455,4.477505133156996,4.482517188515372,0.935,4.093735695379128
44.675899220317,0.0,4.084685756417418,4.086345995682074,4.477505133156996,4.482517188515372,0.935,4.093735695379128
