Time,Current,Terminal Voltage,Measured OCV,Measured Discharge Capacity,Estimate Discharge Capacity,Estimate SOC,Estimate OCV
50.63724652084909,0.0,3.7549255873917535,3.755031807562799,2.756762022866397,2.7585970927787833,0.576,3.754921705865044
50.63863540973798,0.0,3.754925891192891,3.755031620536687,2.756762022866397,2.7585970927787833,0.576,3.754921705865044
50.64002429862687,0.0,3.754926188710614,3.75503142984834,2.756762022866397,2.7585970927787833,0.576,3.754921705865044
50.64141318751576,2.0,3.715225682411595,3.752423378246069,2.755373133977507,2.7585970927787833,0.576,3.754921705865044
50.64280207640465,2.0,3.71319038502689,3.750948050941216,2.7525953561997265,2.7558193150010055,0.575,3.754163340309565
50.64419096529353,2.0,3.711689698953204,3.749850957069068,2.749817578421962,2.7530415372232278,0.574,3.754163340309565
50.64557985418242,2.0,3.710479167005385,3.74893881234661,2.7470398006441816,2.75026375944545,0.574,3.7534301134556354
50.64696874307131,2.0,3.7094537821171727,3.748137097378168,2.744262022866401,2.747485981667672,0.573,3.7534301134556354
50.6483576319602,2.0,3.7085560826046935,3.7474092729130697,2.7414842450886208,2.744708203889894,0.573,3.7527078892994417
50.64974652084909,2.0,3.707752157758593,3.746736000568786,2.7387064673108403,2.7419304261121162,0.572,3.7527078892994417
50.651135409737975,2.0,3.707018448283492,3.746104319552296,2.735928689533076,2.7391526483343385,0.572,3.751995986679588
50.65252429862687,2.0,3.7063386714154944,3.7455056585619264,2.7331509117552955,2.7363748705565607,0.571,3.7512939948431883
50.65391318751576,2.0,3.705701591923097,3.744934302229056,2.730373133977515,2.733597092778783,0.57,3.7512939948431883
50.655302076404645,2.0,3.7050994500296905,3.7443861711913504,2.7275953561997346,2.730819315001005,0.57,3.750588845405335
50.656690965293535,2.0,3.704525874445857,3.7438578900385897,2.724817578421954,2.7280415372232274,0.569,3.750588845405335
50.658079854182425,2.0,3.703976185770375,3.7433468513715575,2.7220398006441737,2.7252637594454496,0.569,3.749905233175927
50.65946874307131,2.0,3.703446766307527,3.742850958243273,2.7192620228664093,2.722485981667672,0.568,3.7492300205875275
50.6608576319602,2.0,3.702934763513289,3.742368536402735,2.716484245088629,2.719708203889894,0.568,3.7492300205875275
50.66224652084909,2.0,3.702437943583505,3.741898205317036,2.7137064673108484,2.7169304261121163,0.567,3.748562692201784
50.66363540973798,0.0,3.741007543296868,3.743561034121377,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.66502429862687,0.0,3.742411863185772,3.744374018155209,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.66641318751576,0.0,3.743360558285597,3.744902920961415,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.66780207640464,0.0,3.744057024920305,3.745294679099208,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.66919096529353,0.0,3.744591313123281,3.7456054630852975,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.67057985418242,0.0,3.745013705655397,3.745862442505992,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.67196874307131,0.0,3.745356368437802,3.74608144891499,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.6733576319602,0.0,3.745640231240933,3.746271867640112,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.67474652084909,0.0,3.7458795384388415,3.7464397269727656,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.67613540973797,0.0,3.7460848318000366,3.74658960770816,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.677524298626864,0.0,3.746263688884345,3.7467247828423513,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.67891318751576,0.0,3.746421358727408,3.7468474993836582,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.68030207640464,0.0,3.746561644626802,3.746959391385828,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.681690965293534,0.0,3.7466876646436615,3.747061922060655,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.68307985418242,0.0,3.746801830347714,3.747156369255383,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.68446874307131,0.0,3.746905974436973,3.74724370228977,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.6858576319602,0.0,3.747001470198108,3.74732466412794,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.68724652084909,0.0,3.7470894584710255,3.7473999126172455,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.68863540973798,0.0,3.7471708806155024,3.747470040779581,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.69002429862687,0.0,3.7472464508282313,3.747535517591119,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.69141318751576,0.0,3.747316814882383,3.7475967844226905,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.69280207640464,0.0,3.747382677365687,3.747654316575466,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.69419096529353,0.0,3.747444494512977,3.747708451524759,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.69557985418242,0.0,3.747502507258913,3.747759378009405,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.69696874307131,0.0,3.747556984939648,3.747807317056631,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
50.6983576319602,0.0,3.7476083122987975,3.7478525511462406,2.7123175784219584,2.7141526483343386,0.566,3.748562692201784
