Time,Current,Terminal Voltage,Measured OCV,Measured Discharge Capacity,Estimate Discharge Capacity,Estimate SOC,Estimate OCV
45.50228810920588,0.0,4.0543747920781374,4.054535795695531,4.309385681661617,4.314397737019996,0.9,4.053955212372532
45.50367699809477,0.0,4.054374996334095,4.054535872273773,4.309385681661617,4.314397737019996,0.9,4.053955212372532
45.50506588698366,0.0,4.0543751935228505,4.054535943604194,4.309385681661617,4.314397737019996,0.9,4.053955212372532
45.50645477587255,2.0,4.007667370057602,4.0505334920084,4.307996792772727,4.314397737019996,0.9,4.053955212372532
45.50784366476144,2.0,4.00482826799697,4.048185010184492,4.305219014994947,4.311619959242218,0.9,4.052882705054405
45.50923255365032,2.0,4.002681696511148,4.046386889373312,4.302441237217182,4.30884218146444,0.899,4.052882705054405
45.51062144253921,2.0,4.000904976912757,4.044859297158653,4.299663459439402,4.306064403686663,0.899,4.051792251085908
45.5120103314281,2.0,3.9993636574043743,4.043494997816572,4.296885681661622,4.303286625908885,0.898,4.051792251085908
45.51339922031699,2.0,3.9979872676638775,4.042243065471292,4.294107903883842,4.300508848131107,0.897,4.050722795600319
45.51478810920588,2.0,3.9967306028925353,4.041072673388394,4.291330126106062,4.297731070353329,0.897,4.050722795600319
45.51617699809477,2.0,3.995564884310839,4.039965422482468,4.288552348328282,4.294953292575552,0.896,4.049654866562855
45.51756588698365,2.0,3.994470565143532,4.038909300159597,4.285774570550517,4.292175514797774,0.896,4.048588431039634
45.518954775872544,2.0,3.993433241437565,4.037895390244866,4.282996792772737,4.289397737019996,0.895,4.048588431039634
45.52034366476144,2.0,3.992441696329384,4.036916562885521,4.280219014994957,4.286619959242218,0.894,4.047523513515861
45.52173255365032,2.0,3.991488823435409,4.035968492066979,4.277441237217177,4.283842181464441,0.894,4.047523513515861
45.523121442539214,2.0,3.990568704235665,4.035047390552245,4.274663459439397,4.2810644036866625,0.893,4.046440775285295
45.5245103314281,2.0,3.989676766504098,4.03415015326125,4.271885681661632,4.278286625908885,0.893,4.045378882527032
45.52589922031699,2.0,3.988809187420487,4.0332740756765935,4.269107903883852,4.275508848131107,0.892,4.045378882527032
45.52728810920588,2.0,3.987963000219123,4.032417021304769,4.266330126106072,4.27273107035333,0.892,4.0443184971375965
45.52867699809477,0.0,4.0326906336800175,4.035440910357647,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.53006588698366,0.0,4.034804986043064,4.036907863425223,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.53145477587255,0.0,4.036214494678319,4.037862441751283,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.53284366476143,0.0,4.037250437457826,4.038569531572516,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.53423255365032,0.0,4.038052503532638,4.03913098786149,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.53562144253921,0.0,4.03869324822155,4.039594234738718,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.5370103314281,0.0,4.039219368160324,4.039988121480203,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.53839922031699,0.0,4.039660503095466,4.040329774495735,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.53978810920588,0.0,4.04003659403497,4.040630222831609,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.54117699809476,0.0,4.0403619227053165,4.040897358746266,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.54256588698365,0.0,4.040647900433942,4.041137787723335,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.54395477587254,0.0,4.040901496445295,4.041355294873787,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.54534366476143,0.0,4.041128431297864,4.04155317676212,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.54673255365032,0.0,4.041333018858835,4.041734031773456,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.54812144253922,0.0,4.04151882050568,4.041900138840446,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.549510331428095,0.0,4.041688565049874,4.042053304967047,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.550899220316985,0.0,4.041844412464597,4.042194996537018,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.55228810920588,0.0,4.041988118102778,4.04232644549143,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.553676998094765,0.0,4.042121121554776,4.04244871209936,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.55506588698366,0.0,4.042244599232061,4.042562694542222,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.55645477587255,0.0,4.042359512865611,4.042669145124632,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.55784366476143,0.0,4.042466840828222,4.042768832373855,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.55923255365032,0.0,4.042567371485401,4.042862398658453,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.56062144253921,0.0,4.0426616900067565,4.042950335481986,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.562010331428105,0.0,4.042750244140556,4.043033039718829,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.563399220317,0.0,4.042833511062251,4.043110923043916,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.564788109205885,0.0,4.042911936128137,4.043184365597651,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.56617699809476,0.0,4.042985839917234,4.043253661640364,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.56756588698366,0.0,4.043055633347481,4.043319158178493,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.56895477587255,0.0,4.043121587276324,4.043381102249013,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.57034366476144,0.0,4.043184011762933,4.043439760822015,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.57173255365033,0.0,4.043243147811635,4.043495350205388,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.57312144253922,0.0,4.043298721601767,4.043547612096572,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.5745103314281,0.0,4.043351249502869,4.043597025140668,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.57589922031699,0.0,4.043401597247906,4.043644396317371,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.57728810920588,0.0,4.0434496456068185,4.043689611896357,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.57867699809477,0.0,4.043495349080289,4.04373262722812,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.58006588698366,0.0,4.043538884821552,4.0437736047595,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.58145477587255,0.0,4.0435802992978,4.043812587024156,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.58284366476144,0.0,4.043619772520442,4.043849741369392,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.58423255365032,0.0,4.0436572980786405,4.043885061556077,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.585621442539214,0.0,4.043693079845972,4.043918736862754,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.5870103314281,0.0,4.043727135922159,4.043950783897532,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.588399220316994,0.0,4.043759616537053,4.043981342553175,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.58978810920589,0.0,4.043790561034947,4.044010449318278,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.59117699809477,0.0,4.043820029669852,4.044038160571354,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.59256588698366,0.0,4.043848131874963,4.044064578567324,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.59395477587255,0.0,4.0438749133478336,4.044089745935598,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.59534366476144,0.0,4.043900443494306,4.04411372750572,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.59673255365033,0.0,4.043924791619445,4.044136588217895,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.59812144253922,0.0,4.043948027053794,4.044158393000896,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.59951033142811,0.0,4.0439702192173765,4.044179206710443,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
45.60089922031699,0.0,4.043991437483691,4.0441990942578165,4.264941237217182,4.2699532925755515,0.891,4.0443184971375965
