SOC,Discharge Capacity,OCV
0.715,3.507969403804524,3.885259378626525
0.714,3.5030214871378575,3.884418204191785
0.713,3.4980735704711914,3.883578523296958
0.712,3.4932124593600804,3.8827550437746803
0.711,3.488351348248969,3.8819330088522217
0.71,3.483403431582302,3.8810977795908377
0.709,3.4784555149156353,3.880264038930021
0.708,3.473594403804524,3.8794463818680187
0.707,3.468733292693414,3.8786301618041463
0.706,3.4637853760267463,3.877800843109138
0.705,3.45883745936008,3.876973002105729
0.704,3.4539763482489687,3.876161136699726
0.703,3.4491152371378577,3.8753507016446984
0.702,3.4441673204711907,3.8745272559162043
0.701,3.439219403804524,3.8737052753142813
0.7,3.434358292693413,3.872899148328884
0.699,3.429497181582302,3.8720944330804934
0.698,3.4245492649156355,3.871276794022782
0.697,3.4196013482489684,3.8704605990276257
0.696,3.4147402371378575,3.8696601401169604
0.695,3.409879126026746,3.8688610762825535
0.694,3.40493120936008,3.8680491676008057
0.693,3.399983292693413,3.867238675884411
0.692,3.395122181582302,3.866443791702463
0.691,3.390174264915635,3.8656361145146048
0.69,3.385226348248969,3.864829832695812
0.689,3.3803652371378576,3.8640390519795322
0.688,3.375504126026746,3.8632496086433585
0.687,3.3705562093600796,3.8624474366180537
0.686,3.365608292693413,3.861646618256104
0.685,3.3607471815823016,3.8608611635641408
0.684,3.35588607047119,3.8600769977696037
0.683,3.3509381538045244,3.859280141531995
0.682,3.3459902371378574,3.858484584715682
0.681,3.3411291260267464,3.857704241970999
0.68,3.336268014915635,3.856925126692777
0.679,3.331320098248969,3.8561333511954796
0.678,3.3263721815823017,3.8553428054057806
0.677,3.321511070471191,3.8545673185356217
0.676,3.31664995936008,3.853792981347086
0.675,3.3117020426934127,3.853005983573863
0.674,3.3067541260267466,3.852220127882276
0.673,3.3018930149156356,3.8514491557828134
0.672,3.297031903804524,3.850679239662552
0.671,3.2920839871378575,3.849896641347252
0.67,3.2871360704711914,3.849115077633756
0.669,3.2822749593600804,3.8483482145224466
0.668,3.277413848248969,3.8475822909910713
0.667,3.272465931582302,3.846803614656903
0.666,3.2675180149156353,3.846025847066202
0.665,3.262656903804524,3.8452625704404126
0.664,3.2577089871378577,3.844486483892322
0.663,3.252761070471191,3.8437111750804656
0.662,3.24789995936008,3.8429501878343006
0.661,3.2430388482489687,3.842189863226973
0.66,3.238090931582302,3.8414165931998867
0.659,3.2331430149156355,3.8406438975091404
0.658,3.228281903804524,3.839885264882033
0.657,3.223420792693413,3.839127069027279
0.656,3.2184728760267465,3.838355714047429
0.655,3.21352495936008,3.8375846632465676
0.654,3.2086638482489684,3.836827357470274
0.653,3.2038027371378575,3.836070178366762
0.652,3.198854820471191,3.8352995092195106
0.651,3.1939069038045242,3.8345287613102728
0.65,3.189045792693413,3.833771339131133
0.649,3.184184681582302,3.833013592257907
0.648,3.179236764915635,3.8322418315962947
0.647,3.174288848248969,3.8314694230438233
0.646,3.1694277371378576,3.8307097489568602
0.645,3.164566626026746,3.829949066679166
0.644,3.1596187093600796,3.8291735352198093
0.643,3.154670792693413,3.828396479356184
0.642,3.1498096815823016,3.8276312822712844
0.641,3.14494857047119,3.826864017404958
0.64,3.1400006538045244,3.826080572628774
0.639,3.1350527371378574,3.8252942546299997
0.638,3.1301916260267464,3.824518488848878
0.637,3.1252437093600793,3.8237250800805396
0.636,3.120295792693413,3.822927367838159
0.635,3.1154346815823017,3.8221388666748735
0.634,3.110573570471191,3.8213450535121525
0.633,3.105625653804524,3.8205309592622116
0.632,3.1006777371378575,3.8197100845110343
0.631,3.0958166260267466,3.8188962887062807
0.63,3.0909555149156356,3.8180745861158356
0.629,3.0860075982489685,3.817229377584429
0.628,3.0810596815823024,3.8163746473716986
0.627,3.0761985704711914,3.815524942705056
0.626,3.0713374593600804,3.814664761396103
0.625,3.0663895426934134,3.81377779744533
0.624,3.0614416260267463,3.8128788587616076
0.623,3.0565805149156353,3.811983367696598
0.622,3.051719403804524,3.8110751528143796
0.621,3.0467714871378577,3.8101370751670682
0.62,3.041823570471191,3.809184785322613
0.619,3.03696245936008,3.8082347327817443
0.618,3.0321013482489687,3.807269867362566
0.617,3.027153431582302,3.8062720083975483
0.616,3.0222055149156355,3.805257945108397
0.615,3.017344403804524,3.8042453157996396
0.614,3.0123964871378575,3.8031976623602963
0.613,3.0074485704711904,3.8021328044317246
0.612,3.00258745936008,3.8010696083033757
0.611,2.9977263482489684,3.7999895249558677
0.61,2.9927784315823023,3.7988729166379276
0.609,2.9878305149156352,3.7977392852717315
0.608,2.9829694038045242,3.7966092541229144
0.607,2.978108292693413,3.7954636476035737
0.606,2.973160376026746,3.7942823025012573
0.605,2.9682124593600796,3.7930865819069806
0.604,2.963351348248969,3.791898789817374
0.603,2.9584902371378576,3.790699291205113
0.602,2.9535423204711906,3.789467726307313
0.601,2.948594403804524,3.7882270710071997
0.6,2.943733292693413,3.787000834215468
0.599,2.9388721815823016,3.7857692432746943
0.598,2.933924264915635,3.7845119417154267
0.597,2.9289763482489684,3.783252892249899
0.596,2.9241152371378574,3.782016184305616
0.595,2.9192541260267464,3.7807816733284234
0.594,2.9143062093600793,3.779529411599243
0.593,2.909358292693413,3.778283426940368
0.592,2.9044971815823017,3.7770673893225593
0.591,2.899636070471191,3.7758609469775815
0.59,2.894688153804524,3.77464481353584
0.589,2.8897402371378575,3.77344203218665
0.588,2.8848791260267466,3.7722748873161707
0.587,2.87993120936008,3.7711029964373717
0.586,2.874983292693414,3.769948347015664
0.585,2.8701221815823024,3.768831858530444
0.584,2.8652610704711914,3.7677338048986373
0.583,2.8603131538045248,3.7666358025589695
0.582,2.8553652371378577,3.765557868164122
0.581,2.8505041260267463,3.7645189290689918
0.58,2.8456430149156353,3.763499949822868
0.579,2.8406950982489683,3.7624833640369357
0.578,2.835747181582302,3.7614872607401284
0.577,2.830886070471191,3.760528587533162
0.576,2.82602495936008,3.7595892926385694
0.575,2.821077042693413,3.758652832224143
0.574,2.816129126026746,3.757735479542722
0.573,2.8112680149156355,3.756852485117352
0.572,2.806406903804524,3.755986998521258
0.571,2.8014589871378575,3.7551234421668047
0.57,2.7965110704711904,3.7542766418323663
0.569,2.79164995936008,3.753460504956622
0.568,2.7867888482489684,3.752659360606264
0.567,2.7818409315823023,3.7518586478248377
0.566,2.7768930149156352,3.7510720269384352
0.565,2.7720319038045242,3.750312363779399
0.564,2.767170792693413,3.7495651070541425
0.563,2.762222876026746,3.748816614692092
0.562,2.7572749593600796,3.7480796236994043
0.561,2.752413848248969,3.74736625858393
0.56,2.747465931582302,3.7466504880246463
0.559,2.742518014915635,3.7459444925464047
0.558,2.737656903804524,3.7452600218621828
0.557,2.732795792693413,3.744583974995167
0.556,2.7278478760267464,3.7439041021699966
0.555,2.72289995936008,3.743232055042913
0.554,2.7180388482489684,3.742579047362286
0.553,2.7131777371378574,3.7419328138577237
0.552,2.7082298204711908,3.741281637448789
0.551,2.703281903804524,3.74063671931187
0.55,2.698420792693413,3.7400089470688758
0.549,2.6935596815823017,3.7393866256459263
0.548,2.6886117649156356,3.7387584841646833
0.547,2.683663848248969,3.738135390964182
0.546,2.6788027371378575,3.7375279299419657
0.545,2.6739416260267466,3.7369248845285568
0.544,2.66899370936008,3.736315389161648
0.543,2.664045792693414,3.7357100171060744
0.542,2.6591846815823024,3.735119138425218
0.541,2.6543235704711914,3.7345319147357787
0.54,2.6493756538045248,3.7339377885213927
0.539,2.6444277371378577,3.7333470937211937
0.538,2.6395666260267463,3.7327700027428885
0.537,2.6346187093600797,3.7321857643629723
0.536,2.629670792693413,3.7316045684354475
0.535,2.624809681582302,3.7310364350440532
0.534,2.619948570471191,3.7304710482428467
0.533,2.6150006538045245,3.729898300398105
0.532,2.6100527371378575,3.7293281911317444
0.531,2.605191626026746,3.7287705881727584
0.53,2.6003305149156355,3.7282153915417777
0.529,2.5953825982489684,3.7276526865303095
0.528,2.590434681582302,3.727092325224923
0.527,2.5855735704711904,3.726544030646413
0.526,2.58071245936008,3.7259978943246663
0.525,2.575764542693413,3.72544418745867
0.524,2.5708166260267467,3.7248926077971576
0.523,2.5659555149156352,3.7243527535501784
0.522,2.5610944038045242,3.7238148748824824
0.521,2.556146487137857,3.7232693971329365
0.52,2.5511985704711906,3.72272588838099
0.519,2.5463374593600796,3.7221938162290376
0.518,2.541476348248968,3.7216635897040393
0.517,2.536528431582302,3.721125779526541
0.516,2.5315805149156354,3.7205898243623174
0.515,2.5267194038045244,3.7200650764543677
0.514,2.521858292693413,3.719542079495034
0.513,2.516910376026747,3.7190115314820726
0.512,2.5119624593600802,3.718482755320565
0.511,2.5071013482489692,3.717964976609077
0.51,2.502153431582302,3.717439685692439
0.509,2.4972055149156356,3.716916114248997
0.508,2.492344403804524,3.7164034097344816
0.507,2.487483292693413,3.715892355991854
0.506,2.4825353760267466,3.7153738603325053
0.505,2.47758745936008,3.7148570327271115
0.504,2.472726348248969,3.7143509074082877
0.503,2.4678652371378575,3.7138463857230524
0.502,2.462917320471191,3.713334497489735
0.501,2.457969403804524,3.7128242418364787
0.5,2.453108292693414,3.712324537154142
0.499,2.4482471815823024,3.71182641053673
0.498,2.4432992649156358,3.711321006152092
0.497,2.4383513482489687,3.710817206632344
0.496,2.4334902371378577,3.710323817344149
0.495,2.4286291260267463,3.709831979198559
0.494,2.4236812093600797,3.7093329470852825
0.493,2.418733292693413,3.7088355008002947
0.492,2.413872181582302,3.708348330221269
0.491,2.4090110704711907,3.707862694375272
0.49,2.404063153804524,3.7073699634898825
0.489,2.399115237137857,3.70687880171265
0.488,2.394254126026746,3.7063977898994303
0.487,2.38930620936008,3.7059097509567476
0.486,2.384358292693413,3.705423270111027
0.485,2.379497181582302,3.704946850291661
0.484,2.374636070471191,3.7044719318846484
0.483,2.3696881538045242,3.7039900830605714
0.482,2.3647402371378576,3.7035097803480292
0.481,2.3598791260267467,3.7030394245136535
0.48,2.3550180149156352,3.7025705616348965
0.479,2.3500700982489686,3.702094859923921
0.478,2.345122181582302,3.7016206951229766
0.477,2.3402610704711906,3.70115635241826
0.476,2.3353999593600796,3.700693492841885
0.475,2.330452042693413,3.7002238921183324
0.474,2.3255041260267464,3.6997558170145277
0.473,2.3206430149156354,3.69929745364579
0.472,2.315781903804524,3.6988405686837678
0.471,2.310833987137858,3.6983770368659674
0.47,2.305886070471191,3.697915022432415
0.469,2.3010249593600802,3.6974625994909123
0.468,2.296163848248969,3.6970116429424063
0.467,2.2912159315823017,3.696554138479064
0.466,2.2862680149156356,3.696098140010322
0.465,2.281406903804524,3.6956516227886556
0.464,2.2765457926934127,3.69520656816665
0.463,2.271597876026746,3.694755063977601
0.462,2.2666499593600795,3.69430505529328
0.461,2.2617888482489685,3.6938644126163163
0.46,2.256840931582302,3.6934173927034473
0.459,2.2518930149156353,3.692971864982467
0.458,2.247031903804524,3.692535611061843
0.457,2.2421707926934134,3.692100803252973
0.456,2.2372228760267463,3.691659720384818
0.455,2.23227495936008,3.6912201211015256
0.454,2.2274138482489687,3.690789685502797
0.453,2.2225527371378577,3.6903606852491833
0.452,2.2176048204711907,3.6899254992538113
0.451,2.2126569038045245,3.6894917879780307
0.45,2.207795792693413,3.68906712750441
0.449,2.202934681582302,3.688643891347865
0.448,2.197986764915635,3.688214569353056
0.447,2.1930388482489684,3.6877867125015107
0.446,2.1881777371378575,3.6873678005680413
0.445,2.183316626026746,3.686950301327179
0.444,2.17836870936008,3.6865268056229947
0.443,2.173420792693413,3.6861047648903837
0.442,2.1685596815823023,3.685691554338304
0.441,2.163698570471191,3.68527974703456
0.44,2.1587506538045242,3.684862037443185
0.439,2.1538027371378576,3.6844457736567193
0.438,2.1489416260267467,3.6840382348751697
0.437,2.1440805149156352,3.6836320901405766
0.436,2.1391325982489686,3.6832201298989524
0.435,2.134184681582302,3.682809606051746
0.434,2.129323570471191,3.6824076904586236
0.433,2.1243756538045244,3.682000025118154
0.432,2.1194277371378574,3.6815937847692486
0.431,2.1145666260267464,3.6811960734992515
0.43,2.1097055149156354,3.6807997465078928
0.429,2.104757598248969,3.6803977616540675
0.428,2.0998096815823017,3.6799971891859142
0.427,2.094948570471191,3.6796050345927713
0.426,2.0900874593600802,3.6792142486639854
0.425,2.085139542693413,3.6788178911618687
0.424,2.0801916260267466,3.6784229359189378
0.423,2.0753305149156356,3.6780362868656136
0.422,2.070469403804524,3.6776510000864175
0.421,2.065521487137857,3.6772602322800596
0.42,2.060573570471191,3.6768708552600224
0.419,2.0557124593600795,3.6764896735026555
0.418,2.0508513482489685,3.676109839770785
0.417,2.045903431582302,3.6757246056163164
0.416,2.0409555149156353,3.6753407523322825
0.415,2.036094403804524,3.6749649826735835
0.414,2.0312332926934134,3.6745905510179564
0.413,2.0262853760267463,3.6742108084089717
0.412,2.02133745936008,3.673832434464083
0.411,2.0164763482489687,3.673462035956586
0.41,2.011528431582302,3.6730863858998806
0.409,2.0065805149156355,3.6727120944916254
0.408,2.0017194038045245,3.6723457000810384
0.407,1.9968582926934133,3.6719806138351756
0.406,1.9919103760267465,3.6716103581912813
0.405,1.9869624593600796,3.6712414480208038
0.404,1.9821013482489687,3.670880332146307
0.403,1.9772402371378575,3.670520513421319
0.402,1.9722923204711906,3.6701556006912175
0.401,1.9673444038045242,3.6697920206584222
0.4,1.9624832926934133,3.6694361215341167
0.399,1.957622181582302,3.6690815056196757
0.398,1.9526742649156352,3.6687218744600347
0.397,1.9477263482489686,3.668363560010598
0.396,1.9428652371378574,3.668012824463968
0.395,1.9380041260267464,3.667663361322311
0.394,1.9330562093600796,3.6673089569987134
0.393,1.928108292693413,3.6669558546698284
0.392,1.9232471815823022,3.6666102201783906
0.391,1.918386070471191,3.666265839881778
0.39,1.9134381538045244,3.6659165948870065
0.389,1.9084902371378578,3.6655686334860014
0.388,1.9036291260267464,3.6652280369826697
0.387,1.8987680149156354,3.6648886825007287
0.386,1.8938200982489686,3.6645445376167425
0.385,1.8888721815823017,3.66420165776291
0.384,1.884011070471191,3.663866035211323
0.383,1.879063153804524,3.663525675681783
0.382,1.8741152371378575,3.663186570434942
0.381,1.8692541260267463,3.6628546368242056
0.38,1.8643930149156351,3.6625239132963405
0.379,1.8594450982489685,3.662188527314838
0.378,1.854497181582302,3.6618543767927183
0.377,1.8496360704711907,3.66152729421776
0.376,1.8447749593600797,3.6612014008702993
0.375,1.8398270426934131,3.6608709068327903
0.374,1.8348791260267465,3.660541628041954
0.373,1.8300180149156353,3.660219310834946
0.372,1.8251569038045243,3.659898160607221
0.371,1.8202089871378577,3.6595724778626506
0.37,1.815261070471191,3.6592479880194544
0.369,1.8103999593600797,3.658930358497371
0.368,1.8055388482489685,3.65861387151181
0.367,1.800590931582302,3.6582929086658185
0.366,1.7956430149156353,3.6579731140109777
0.365,1.7907819038045243,3.657660070268006
0.364,1.7859207926934133,3.6573481443455007
0.363,1.7809728760267465,3.657031799590615
0.362,1.7760249593600796,3.6567165965770956
0.361,1.7711638482489687,3.65640804121992
0.36,1.7663027371378575,3.6561005761860774
0.359,1.7613548204711906,3.6557887389465513
0.358,1.7564069038045242,3.6554780132880706
0.357,1.7515457926934133,3.655173820843878
0.356,1.7465978760267467,3.6548652879356887
0.355,1.7416499593600798,3.6545578377565717
0.354,1.7367888482489686,3.654256839493409
0.353,1.7319277371378574,3.6539568782179255
0.352,1.726979820471191,3.6536526155352584
0.351,1.7220319038045242,3.653349394049408
0.35,1.717170792693413,3.6530525081757554
0.349,1.7123096815823022,3.6527566129957916
0.348,1.7073617649156352,3.652456442073946
0.347,1.702413848248969,3.6521572652292194
0.346,1.6975527371378578,3.6518643021841166
0.345,1.6926916260267464,3.6515722819257985
0.344,1.6877437093600798,3.6512760022927044
0.343,1.682795792693413,3.6509806586386375
0.342,1.6779346815823017,3.650691400353177
0.341,1.673073570471191,3.650403020522834
0.34,1.668125653804524,3.650110375629628
0.339,1.6631777371378575,3.649818597334448
0.338,1.6583166260267463,3.6495327671719453
0.337,1.6534555149156351,3.649247740605522
0.336,1.6485075982489685,3.6489584298421223
0.335,1.643559681582302,3.6486698992852706
0.334,1.6386985704711907,3.6483871710176663
