Time,Capacity,Resistance
10.15097436424607,5.062437080184147,0.026770362921604843
118.1729098153358,5.037585507649084,0.027014450099264786
226.174235318296,5.034637603462642,0.027300702888785073
334.16572231989767,5.032202239535792,0.027722086494762824
442.1660416762828,5.030182400561158,0.027649296840145516
550.1420687053088,5.028272949218831,0.027396995174791636
658.1191157844092,5.026500320155435,0.027588435814031188
766.1064868676729,5.027998916724996,0.027890234331202916
874.0715183854569,5.026523449420428,0.027993566598878722
982.0569181151836,5.032747167120637,0.027984053650581996
1090.0027839759578,5.023794751047585,0.028260228910274573
1197.9530942637532,5.027044361001244,0.028181976207095595
1305.9074178618462,5.018227336950076,0.028237393328349285
1413.840965211302,5.024657828167034,0.028384483491460905
1521.7872357093834,5.021512780805852,0.02849886411138366
1629.721261844593,5.017959970389806,0.028512538172033874
1737.6265265036093,5.013836750579458,0.028497760845376387
1845.561500518001,5.0183942583098,0.028587228388020476
1953.501253674941,5.021149520826921,0.028646971824329463
2061.404218734622,5.016464414394024,0.02880421405258043
2169.3370772244043,5.019272472529257,0.029064945034647995
2277.24997768956,5.009063676808182,0.02922967884256734
2385.118001280479,5.0081790820577226,0.029221353840598537
2493.049557069839,5.0104006923632305,0.02917408367346115
2600.9529724470194,5.009554626669354,0.02917017429568854
2708.871067161376,5.008882417102985,0.029247334913038128
2816.752947977632,5.010557458528888,0.02935755273712447
2924.640310192679,5.007277904946659,0.029390989895029262
3032.549899070455,5.006497322337989,0.029381385104175893
3140.448413344228,5.0082154773025085,0.0293580247473628
3248.3192612979374,5.004975248925449,0.029346153352516807
3356.2207126857857,5.001140041534654,0.02935944785325398
3464.1029264556846,5.009730078130297,0.029400675285183694
3571.9659355444987,5.005265738265329,0.029500472858206794
3679.818064484352,4.998974811283232,0.029592991310510183
3787.718192612972,5.00142667268514,0.029628884145185354
3895.6075905130856,4.9976487469439235,0.029641213480947875
4003.461235745499,5.002547517506572,0.02965951184458224
4111.345813203049,5.005625153814818,0.029722476775808793
4219.19552610238,4.998805995913929,0.029831452512313752
4327.076353148187,4.9981585621792615,0.02994013856537987
4434.938172846471,4.994418355265226,0.030015164701623024
4542.797849375455,4.996877913606009,0.03005914447476746
4650.638772006585,4.996252459816005,0.030091676628796433
4758.510480717458,5.001816085795963,0.061766589385013025
4866.34690345065,4.994974231715847,0.06181221741613857
4974.214480037424,5.00060927199227,0.06184370354126997
5082.038489087998,4.993778200401732,0.061855279481544255
5189.893952384943,4.995690967057536,0.06185999114841412
5297.75535758712,4.99499884417716,0.06187378880872889
5405.581416933467,4.994413864057828,0.061926673741574303
5513.422096182933,4.991341571518072,0.06202478681818154
5621.260830155982,4.99076942129299,0.06212916694226762
5729.114327018688,4.992696795487147,0.06221665136504741
5836.932606025033,4.98964374621237,0.0622819575556487
