Time,Capacity,Resistance
10.15097436424607,5.062437080184147,0.026770362921604843
118.16167370429343,5.038479737871783,0.02764729918103213
226.1581220696061,5.037016107871357,0.02741295868850324
334.0898576092816,5.0240472692458695,0.02796747804960661
442.071642042086,5.029494533276564,0.028143711602917586
549.9910255470849,5.022529466944394,0.028414564685335642
657.8922627217814,5.014172492999592,0.028483907513212246
765.833885278554,5.01456929571022,0.02880821551546195
873.7415596239938,5.014639884006295,0.029193932537831098
981.6561275707994,5.012210969266453,0.029142378496066036
1089.539147661456,5.01218924488308,0.029332246101587436
1197.415502345242,5.002547511571379,0.029299990733983854
1305.292292949333,5.005828690271398,0.02942825453469851
1413.1704924403775,5.005751688940665,0.029591896705636916
1520.9993240753151,4.9959691074415105,0.029703606337023087
1628.8915017029474,4.996457736441659,0.02993838578854589
1736.739333391827,4.99514937237983,0.03003713588833551
1844.547118799013,4.990160766843587,0.030135755920670755
1952.415046615751,4.991484256953891,0.03009519569109865
2060.234035060076,4.9864499256093495,0.030323908052678594
2168.057565865772,4.9882017258815345,0.030495455650971486
2275.8859738389087,4.9837400579201585,0.030481018645176425
2383.700585612605,4.985214043253697,0.03052434388150586
2491.493634037578,4.980636327631146,0.03063388755495793
2599.3148315923745,4.9868871366929355,0.03053356803237001
2707.097722233507,4.98082000176873,0.030442959870627822
2814.900617815422,4.976387112299335,0.030475059268026437
2922.699736703976,4.978180659803963,0.03056121594770147
3030.4451352008728,4.973823311693194,0.030698717874976366
3138.262457199902,4.975881477045276,0.030784366956493326
3246.048754912327,4.971232017483089,0.03084547389338646
3353.7971362560697,4.9699059107308585,0.030935782087001113
3461.5908558553547,4.974206487957131,0.03107263144174847
3569.321477067161,4.967263297763566,0.03111205204747743
3677.080490310336,4.966033939582758,0.031130541085133575
3784.834533764894,4.964763627654065,0.031172260483840558
3892.575220098253,4.963536837429956,0.0312257481137062
4000.3279842005727,4.962364621797406,0.03127465501747659
4108.077866452181,4.964509608486256,0.031400878713892
4215.806490016367,4.960271939009999,0.031621428517593246
4323.547211353011,4.96224897314893,0.03171874192074528
4431.266785036206,4.958026478328975,0.031768211349049426
4538.999486606966,4.957017260587236,0.03180699510064508
4646.712133296111,4.956009716250264,0.03183971782951317
4754.436820144128,4.957937713039446,0.06422878660824899
4862.140934647166,4.953759632421679,0.06425983590495027
4969.85959281438,4.956004731040906,0.06425792880509852
5077.557623457724,4.951859298432282,0.06424811970298208
5185.293713070613,4.960176049961044,0.06431775197478032
5292.99282368893,4.952845388832554,0.06448747329511356
5400.687574019969,4.957957157136774,0.06468806215862838
5508.378890000402,4.956961602098646,0.06480445705519366
5616.066663511985,4.952125101583313,0.06486329746952618
5723.725767266466,4.948586773912687,0.06507154484538372
5831.431708819721,4.950076560835264,0.06516641165702132
