Time,Capacity,Resistance
10.15097436424607,5.062437080184147,0.026770362921604843
118.1747756528476,5.035695541645666,0.027129756340234065
226.16525213937828,5.031964018314156,0.027748098350842854
334.1685978019289,5.0290081873462205,0.027476428029037946
442.16173189267687,5.026489734769285,0.02766295518474026
550.1376203563245,5.027337921518366,0.0280055366591604
658.0890989900191,5.022228878814644,0.02803779711637915
766.0919994556339,5.020348713760427,0.02822854196938335
874.0302363293922,5.024142934939744,0.028331586602615585
981.9624650543294,5.016901851340606,0.02853175308086438
1089.9388897044262,5.018377582580079,0.028541747532005356
1197.8596220967877,5.013745227094546,0.028630181459899953
1305.8080618682895,5.017815161743267,0.02873541621221852
1413.7176425973942,5.016367877004103,0.029085167953273063
1521.6551764429828,5.009396996424243,0.02926903208041295
1629.5708385613916,5.013611917140236,0.029219208691352014
1737.4814972337545,5.012305712093152,0.029268642725967308
1845.3874147688707,5.0147915060679615,0.029432826918567568
1953.2721812714665,5.00984325730757,0.029454035619192288
2061.186049922308,5.006198012257798,0.02941367229156252
2169.079270747782,5.005085089893267,0.029404402472617337
2276.968757515755,5.004015446093998,0.029471361740487874
2384.838060021461,5.005474427705944,0.02962801838901524
2492.7373942575528,5.001994314883562,0.02968367268230999
2600.6002891031176,4.997945185550179,0.029704532964445016
2708.493570848037,4.997016825838728,0.029806692884676293
2816.367374074583,5.001696534492083,0.029995738885341457
2924.2384974733345,5.00457161053046,0.030121615267004635
3032.0903843616843,4.999960516550257,0.03018226159331722
3139.973099945208,5.002873601125241,0.030254755169917952
3247.8200212244965,4.998286966516604,0.030306332206677274
3355.6978552439296,5.001223242161396,0.030288811432223565
3463.556614999479,5.000411347300478,0.030263765298798265
3571.412922971906,4.993352742457632,0.030362469616074274
3679.2667968334417,4.995043957797596,0.030527127843326913
3787.1098830200153,4.996299515227085,0.03064027830451072
3894.96716051311,4.997214817923051,0.030684048125066
4002.796943784338,4.992665152915896,0.030673796349852414
4110.615858934411,4.986289320220294,0.03065606332113043
4218.498909211782,4.99110234522209,0.0307014015923877
4326.321073774638,4.99032846068796,0.03079163728837912
4434.173991539221,4.983964488510537,0.03082339840593327
4542.007631238577,4.983196245588715,0.030777367979873498
4649.821964516311,4.982430820301033,0.030707790501050707
4757.650291506796,4.984766893669713,0.062619581955324
4865.492634637263,4.984010150847789,0.06264586769612053
4973.307336020751,4.985757097779226,0.06269752686839083
5081.13608589752,4.982513470699526,0.06274048426312784
5188.953898237317,4.988045047188756,0.06281853967506879
5296.744163034881,4.981042942332269,0.0629258658327363
5404.573518436131,4.982817930805613,0.06300092634369607
5512.383668284295,4.979600208937578,0.0630722138998116
5620.166327248919,4.975788611330245,0.06313976802441258
5727.971516927682,4.9750832303598145,0.06319767699138863
5835.782575981016,4.977483729406503,0.06324882906289692
