SOC,Discharge Capacity,OCV
0.928,4.621185315470325,4.103893942898055
0.927,4.616237398803659,4.10272052740553
0.926,4.611289482136993,4.101548835382311
0.925,4.60625475991477,4.100358331992736
0.924,4.6013068432481035,4.099190062550205
0.923,4.596358926581436,4.098023500905335
0.922,4.591324204359214,4.096838208649713
0.921,4.5862894821369915,4.095654667078983
0.92,4.581341565470326,4.094493229894682
0.919,4.576393648803658,4.093333482716404
0.918,4.571358926581437,4.092155112927607
0.917,4.566411009914771,4.090998749301215
0.916,4.561463093248104,4.089844076489089
0.915,4.5564283710258815,4.0886708571194115
0.914,4.551480454359214,4.087519541946115
0.913,4.546532537692547,4.086369904484574
0.912,4.541497815470325,4.085201800503485
0.911,4.536549898803659,4.084055507832348
0.91,4.531601982136992,4.082910879330852
0.909,4.526567259914771,4.081747862701595
0.908,4.521619343248104,4.080606560538503
0.907,4.516671426581437,4.07946692301425
0.906,4.511636704359215,4.078308977770896
0.905,4.506688787692547,4.077172649599357
0.904,4.5017408710258815,4.076037969866726
0.903,4.496706148803659,4.074885062700034
0.902,4.491671426581436,4.0737338485266505
0.901,4.4867235099147695,4.072604126875798
0.9,4.481775593248103,4.071476040876187
0.899,4.476740871025881,4.070329831487696
0.898,4.4717929543592145,4.069205020123804
0.897,4.466845037692548,4.068081846809871
0.896,4.461810315470325,4.066940627552491
0.895,4.456862398803659,4.065820709325587
0.894,4.451914482136991,4.064702416367412
0.893,4.44687975991477,4.063566156596314
0.892,4.441931843248104,4.062451108339378
0.891,4.436983926581436,4.061337676127242
0.89,4.431949204359214,4.060206352305364
0.889,4.427001287692549,4.059096147558497
0.888,4.422053371025881,4.057987559339887
0.887,4.417018648803659,4.056861160213853
0.886,4.412070732136992,4.05575578958005
0.885,4.407122815470325,4.054652019461876
0.884,4.4020880932481035,4.053530517994014
0.883,4.397140176581436,4.052429953440672
0.882,4.39219225991477,4.05133098565686
0.881,4.387157537692548,4.0502143612428565
0.88,4.382122815470326,4.049099376126248
0.879,4.377174898803659,4.048005207498633
0.878,4.372226982136993,4.046912634296012
0.877,4.36719225991477,4.045802509680029
0.876,4.362244343248103,4.044713110331965
0.875,4.357296426581437,4.043625292885522
0.874,4.352261704359215,4.0425200031820445
0.873,4.347313787692547,4.0414353506564655
0.872,4.342365871025881,4.040352275416627
0.871,4.337331148803659,4.039251801391418
0.87,4.332383232136992,4.038171874876573
0.869,4.327435315470326,4.0370935264520265
0.868,4.322400593248103,4.035997859710836
0.867,4.3174526765814365,4.034922655655284
0.866,4.31250475991477,4.033849015259718
0.865,4.307470037692547,4.032758134473878
0.864,4.3025221210258815,4.031687627906407
0.863,4.297574204359215,4.030618682461966
0.862,4.292539482136991,4.029532572696795
0.861,4.2875047599147695,4.02844806601705
0.86,4.282556843248103,4.027383815954882
0.859,4.277608926581437,4.026321127686313
0.858,4.2725742043592145,4.025241378972517
0.857,4.267626287692548,4.02418180129632
0.856,4.262678371025881,4.023123771838446
0.855,4.257643648803659,4.022048760824472
0.854,4.252695732136992,4.0209938341259175
0.853,4.247747815470326,4.019940453904449
0.852,4.242713093248103,4.0188701663478374
0.851,4.237765176581436,4.017819874268104
0.85,4.2328172599147695,4.016771130444521
0.849,4.227782537692548,4.015705558500323
0.848,4.222834621025881,4.014659902274457
0.847,4.2178867043592145,4.013615782859041
0.846,4.212851982136993,4.012554911103217
0.845,4.207904065470325,4.011513869676975
0.844,4.202956148803659,4.01047436233392
0.843,4.197921426581437,4.0094181807652625
0.842,4.192886704359214,4.008363575510273
0.841,4.187938787692548,4.007328684561495
0.84,4.182990871025881,4.006295329922071
0.839,4.177956148803658,4.005245404437316
0.838,4.173008232136993,4.004215112556375
0.837,4.168060315470325,4.003186344609045
0.836,4.163025593248103,4.002141083583417
0.835,4.158077676581437,4.0011153716511005
0.834,4.15312975991477,4.000091182923259
0.833,4.148095037692547,3.999050577040459
0.832,4.143147121025881,3.9980294321677117
0.831,4.138199204359214,3.9970098126507447
0.83,4.133164482136992,3.9959738546341215
0.829,4.128216565470326,3.994957280546345
0.828,4.123268648803658,3.993942225379707
0.827,4.1182339265814365,3.9929109047831366
0.826,4.113286009914771,3.9918988856955795
0.825,4.108338093248103,3.990888381471539
0.824,4.103303371025881,3.989861692352037
0.823,4.098355454359214,3.988854218085812
0.822,4.093407537692547,3.987848256782424
0.821,4.088372815470325,3.9868261897875015
0.82,4.083338093248104,3.985805681848807
0.819,4.078390176581437,3.984804283438912
0.818,4.07344225991477,3.9838043932164267
0.817,4.068407537692548,3.9827884980119896
0.816,4.063459621025881,3.9817916301189045
0.815,4.058511704359215,3.980796269304497
0.814,4.053476982136992,3.979784981781201
0.813,4.048529065470325,3.978792634826383
0.812,4.043581148803659,3.977801796464355
0.811,4.038546426581436,3.976795110179223
0.81,4.0335985099147695,3.975807288377784
0.809,4.028650593248104,3.9748209741570273
0.808,4.023615871025881,3.973818883310098
0.807,4.0186679543592145,3.9728355764030963
0.806,4.013720037692548,3.971853772145025
0.805,4.008685315470325,3.970856273441584
0.804,4.003737398803659,3.9698774751511747
0.803,3.9987894821369925,3.9689001759832796
0.802,3.99375475991477,3.967907262146468
0.801,3.9887200376925476,3.966915895624605
0.8,3.9837721210258814,3.9659431248523895
0.799,3.9788242043592144,3.964971854131099
0.798,3.973789482136992,3.9639850674828865
0.797,3.9688415654703255,3.9630167966317695
0.796,3.9638936488036585,3.96205002322661
0.795,3.9588589265814362,3.9610678148275924
0.794,3.95391100991477,3.9601040378673042
0.793,3.948963093248103,3.9591417578894874
0.792,3.943928371025881,3.958164122642631
0.791,3.938980454359214,3.9572048422303
0.79,3.9340325376925476,3.9562470628605784
0.789,3.928997815470326,3.9552739994987793
0.788,3.924049898803659,3.954319210629619
0.787,3.919101982136992,3.953365918465568
0.786,3.91406725991477,3.952397424170932
0.785,3.909119343248103,3.9514471245778937
0.784,3.9041714265814362,3.950498316620444
0.783,3.8991367043592144,3.9495343869811457
0.782,3.894101982136992,3.9485719985590664
0.781,3.889154065470325,3.9476277001039
0.78,3.884206148803659,3.9466848987954575
0.779,3.8791714265814368,3.9457270741655632
0.778,3.87422350991477,3.9447872606732934
0.777,3.8692755932481036,3.943848940726202
0.776,3.864240871025881,3.9428956802604502
0.775,3.8592929543592143,3.9419603491433075
0.774,3.854345037692547,3.941026509216262
0.773,3.849310315470325,3.9400778093289954
0.772,3.844362398803658,3.9391469615575034
0.771,3.839414482136992,3.9382176123843817
0.77,3.8343797599147695,3.937273476517362
0.769,3.829431843248103,3.936347111520902
0.768,3.8244839265814368,3.935422241772103
0.767,3.8194492043592145,3.934482665902285
0.766,3.814501287692548,3.933560784659717
0.765,3.809553371025881,3.9326403932396237
0.764,3.8045186488036586,3.931705375887227
0.763,3.7995707321369916,3.930787974174909
0.762,3.794622815470325,3.9298720714890636
0.761,3.7895880932481028,3.9289416208134367
0.76,3.784553371025881,3.9280127052766973
0.759,3.7796054543592144,3.9271013005209836
0.758,3.7746575376925477,3.9261913902559753
0.757,3.769622815470325,3.925267037025984
0.756,3.764674898803659,3.924360115892603
0.755,3.7597269821369923,3.9234546851175582
0.754,3.75469225991477,3.9225348927032058
0.753,3.749744343248103,3.9216324543636105
0.752,3.744796426581436,3.9207315157513167
0.751,3.739761704359214,3.9198162916073485
0.75,3.7348137876925476,3.9189183395871927
0.749,3.729865871025881,3.918021884204999
0.748,3.7248311488036587,3.917111222981769
0.747,3.7198832321369926,3.9162177595276546
0.746,3.714935315470325,3.915325788786908
0.745,3.7099005932481033,3.9144196909834212
0.744,3.7049526765814362,3.9135307121743317
0.743,3.70000475991477,3.9126432347432543
0.742,3.6949700376925474,3.9117417108777164
0.741,3.689935315470325,3.910841726446102
0.74,3.6849873988036586,3.909958754576371
0.739,3.680039482136992,3.909077281064264
0.738,3.6750047599147697,3.9081818661439596
0.737,3.6700568432481036,3.907303388087382
0.736,3.6651089265814365,3.906426403579645
0.735,3.6600742043592143,3.905535558729699
0.734,3.6551262876925477,3.904661572075053
0.733,3.650178371025881,3.9037890887999755
0.732,3.645143648803659,3.90290282390337
0.731,3.6401957321369918,3.902033335628031
0.73,3.635247815470325,3.901165346451686
0.729,3.630213093248103,3.9002836559088845
0.728,3.6252651765814368,3.8994186667657904
0.727,3.6203172599147697,3.898555175344859
0.726,3.6152825376925475,3.8976780594162417
0.725,3.6103346210258813,3.896817566164816
0.724,3.6053867043592143,3.8959585781011623
0.723,3.6003519821369925,3.8950860475815494
0.722,3.59531725991477,3.894215062291418
0.721,3.5903693432481028,3.893360591973376
0.72,3.5854214265814366,3.892507623878948
0.719,3.5803867043592144,3.8916412185667815
0.718,3.5754387876925477,3.8907912535100277
0.717,3.570490871025881,3.8899427866204985
0.716,3.5654561488036585,3.889080961316491
0.715,3.560508232136992,3.888235496959916
0.714,3.5555603154703257,3.887391539050435
0.713,3.550525593248103,3.886534303197608
0.712,3.5455776765814364,3.8856933477132065
0.711,3.54062975991477,3.884853891364938
0.71,3.5355950376925476,3.8840012373069026
0.709,3.5306471210258814,3.883164785273526
0.708,3.5256992043592144,3.882329832820812
0.707,3.520664482136992,3.8814817572470135
0.706,3.5157165654703255,3.8806498028621363
0.705,3.5107686488036585,3.879819353095997
0.704,3.5057339265814362,3.878975860863685
0.703,3.50078600991477,3.8781484127376373
0.702,3.495838093248103,3.8773224589328668
0.701,3.490803371025881,3.8764835402582833
0.7,3.485768648803659,3.87564616307524
0.699,3.480820732136992,3.8748247199360923
0.698,3.475872815470326,3.874004770015598
0.697,3.4708380932481036,3.8731719535529807
0.696,3.4658901765814365,3.872354988759942
0.695,3.46094225991477,3.8715395202682044
0.694,3.455907537692547,3.8707112620268878
0.693,3.4509596210258806,3.8698987731389187
0.692,3.4460117043592144,3.8690877666168335
0.691,3.440976982136992,3.86826404429958
0.69,3.436029065470325,3.8674560060872207
0.689,3.431081148803659,3.8666494455557396
0.688,3.4260464265814368,3.8658302363588026
0.687,3.42109850991477,3.8650266217607157
0.686,3.4161505932481036,3.8642244808596784
0.685,3.411115871025881,3.8634097599543242
0.684,3.4061679543592143,3.8626105498982817
0.683,3.401220037692547,3.8618127937037205
0.682,3.396185315470325,3.8610025188372883
0.681,3.3911505932481028,3.8601937338436363
0.68,3.3862026765814366,3.859400333375133
0.679,3.3812547599147695,3.8586083649503813
0.678,3.3762200376925477,3.8578039516044225
0.677,3.371272121025881,3.857014824400955
0.676,3.3663242043592145,3.8562271108120125
0.675,3.3612894821369923,3.8554270027700674
0.674,3.3563415654703257,3.854642080883788
0.673,3.3513936488036586,3.8538585330873394
0.672,3.346358926581436,3.8530626297055344
0.671,3.3414110099147694,3.852281802015113
0.67,3.3364630932481028,3.8515023101457206
0.669,3.331428371025881,3.850710487891847
0.668,3.3264804543592144,3.8499336190535383
0.667,3.3215325376925477,3.8491580384846884
0.666,3.316497815470325,3.8483701398284413
0.665,3.311549898803659,3.8475970704160463
0.664,3.3066019821369923,3.846825219369366
0.663,3.30156725991477,3.8460410387480435
0.662,3.2965325376925474,3.8452580581830587
0.661,3.2915846210258803,3.8444897112875496
0.66,3.286636704359214,3.8437224640906287
0.659,3.281601982136992,3.842942839703576
0.658,3.2766540654703253,3.8421776820689764
0.657,3.2717061488036587,3.8414135124069833
0.656,3.2666714265814365,3.8406368934382327
0.655,3.26172350991477,3.8398745575290403
0.654,3.2567755932481033,3.8391130591151623
0.653,3.251740871025881,3.8383389977140974
0.652,3.2467929543592144,3.837579005712925
0.651,3.2418450376925474,3.8368196697991563
0.65,3.236810315470325,3.836047609251376
0.649,3.2318623988036586,3.8352893701569353
0.648,3.226914482136992,3.8345315609083723
0.647,3.2218797599147697,3.8337608036745774
0.646,3.2169318432481036,3.833003580984464
0.645,3.2119839265814365,3.832246499911866
0.644,3.2069492043592143,3.8314761671350794
0.643,3.2020012876925477,3.8307190262141844
0.642,3.197053371025881,3.829961664740756
0.641,3.192018648803659,3.829190647377426
0.64,3.1869839265814366,3.8284190988522857
0.639,3.18203600991477,3.827660172339349
0.638,3.177088093248103,3.826900381351821
0.637,3.172053371025881,3.826126180780046
0.636,3.167105454359214,3.8253640545987717
0.635,3.1621575376925475,3.824600425488032
0.634,3.1571228154703257,3.8238216194938515
0.633,3.1521748988036586,3.82305421811855
0.632,3.1472269821369925,3.8222845083852186
0.631,3.14219225991477,3.821498623167523
0.63,3.1372443432481028,3.8207233327694405
0.629,3.1322964265814366,3.819944727137288
0.628,3.1272617043592144,3.8191486851144827
0.627,3.1223137876925477,3.8183622492665448
0.626,3.117365871025881,3.817571246659131
0.625,3.1123311488036585,3.816761273915555
0.624,3.107383232136992,3.815959824599181
0.623,3.1024353154703257,3.8151522979645938
0.622,3.097400593248103,3.8143239319384987
0.621,3.092365871025881,3.813488229140671
0.62,3.087417954359214,3.812659224336745
0.619,3.0824700376925476,3.8118218804838624
0.618,3.077435315470326,3.810960726754477
0.617,3.072487398803659,3.810104811208258
0.616,3.067539482136992,3.809238600690517
0.615,3.06250475991477,3.808346051273399
0.614,3.057556843248103,3.8074572293694047
0.613,3.0526089265814362,3.8065560659428472
0.612,3.0475742043592144,3.8056258320656684
0.611,3.042626287692548,3.8046979337363425
0.61,3.037678371025881,3.803755674173976
0.609,3.032643648803659,3.8027815996822145
0.608,3.027695732136992,3.801808743486878
0.607,3.022747815470326,3.8008197261160204
0.606,3.0177130932481036,3.7997964431857563
0.605,3.0127651765814365,3.798773777586937
0.604,3.00781725991477,3.7977337263626896
0.603,3.002782537692547,3.796657552456259
0.602,2.997747815470325,3.7955631697266003
0.601,2.992799898803658,3.7944700002832983
0.6,2.987851982136992,3.793359327732313
0.599,2.9828172599147695,3.792211676718019
0.598,2.977869343248103,3.791067127456841
0.597,2.9729214265814368,3.789906501213643
0.596,2.9678867043592145,3.788710041184923
0.595,2.962938787692548,3.787519974777362
0.594,2.957990871025881,3.7863168513411334
0.593,2.9529561488036586,3.7850807259055976
0.592,2.9480082321369916,3.783855712296319
0.591,2.943060315470325,3.7826221123743142
0.59,2.9380255932481028,3.781360058521395
0.589,2.9330776765814366,3.7801148854703697
0.588,2.9281297599147695,3.7788668228582964
0.587,2.9230950376925477,3.7775960241514155
0.586,2.918147121025881,3.776348358725349
0.585,2.9131992043592145,3.77510400154152
0.584,2.9081644821369923,3.7738432726445037
0.583,2.9032165654703257,3.7726116415843216
0.582,2.8982686488036586,3.7713891600643468
0.581,2.893233926581436,3.7701566352926807
0.58,2.888199204359214,3.768937307516637
0.579,2.8832512876925476,3.767753350725626
0.578,2.878303371025881,3.7665851770797953
0.577,2.8732686488036587,3.7654137986834915
0.576,2.8683207321369926,3.764280648766529
0.575,2.863372815470325,3.76316645152439
0.574,2.8583380932481033,3.7620526637980984
0.573,2.8533901765814362,3.760978239808208
0.572,2.84844225991477,3.7599243130855107
0.571,2.8434075376925474,3.7588730052516564
0.57,2.8384596210258803,3.757860622907445
0.569,2.833511704359214,3.75686894989361
0.568,2.828476982136992,3.7558807965917116
0.567,2.8235290654703253,3.7549298958531208
0.566,2.8185811488036587,3.7539988675675366
0.565,2.8135464265814365,3.7530712332932383
0.564,2.80859850991477,3.7521784450504048
0.563,2.8036505932481033,3.7513039186735586
0.562,2.798615871025881,3.7504319966962423
0.561,2.793581148803659,3.7495775762851498
0.56,2.7886332321369918,3.748754184391486
0.559,2.783685315470325,3.747946412139119
0.558,2.778650593248103,3.747139658079718
0.557,2.7737026765814368,3.74636102680164
0.556,2.7687547599147697,3.745595961826954
0.555,2.7637200376925475,3.74483056256444
0.554,2.7587721210258813,3.744090581219368
0.553,2.7538242043592143,3.7433621701345845
0.552,2.7487894821369925,3.74263213816357
0.551,2.7438415654703254,3.741925078963134
0.55,2.738893648803659,3.7412278251335582
0.549,2.7338589265814366,3.740527846991991
0.548,2.72891100991477,3.7398486189893845
0.547,2.723963093248103,3.739177645370386
0.546,2.718928371025881,3.738502851832692
0.545,2.713980454359214,3.7378470631851117
0.544,2.7090325376925475,3.7371982284351795
0.543,2.7039978154703257,3.7365446925531027
0.542,2.698963093248103,3.735897552555524
0.541,2.6940151765814364,3.735267444727611
0.54,2.68906725991477,3.7346429077900507
0.539,2.6840325376925476,3.7340127610889517
0.538,2.6790846210258814,3.7333984508390574
0.537,2.6741367043592144,3.732788863930886
0.536,2.669101982136992,3.7321731466690853
0.535,2.664154065470325,3.731572307003437
0.534,2.6592061488036585,3.7309755152624877
0.533,2.6541714265814362,3.730372177629201
0.532,2.64922350991477,3.7297829257272364
0.531,2.644275593248103,3.7291972017127093
0.53,2.639240871025881,3.7286046238579753
0.529,2.634292954359214,3.7280254846583722
0.528,2.629345037692548,3.7274494255955237
0.527,2.624310315470326,3.7268662828343624
0.526,2.619362398803659,3.7262960482693472
0.525,2.614414482136992,3.725728559924664
0.524,2.6093797599147694,3.72515381329003
0.523,2.6044318432481033,3.724591534929045
0.522,2.5994839265814362,3.7240317443056368
0.521,2.5944492043592144,3.7234645807606013
0.52,2.589414482136992,3.7228998215331033
0.519,2.584466565470325,3.7223470656903563
0.518,2.579518648803659,3.7217965141413973
0.517,2.5744839265814368,3.7212384963141116
0.516,2.56953600991477,3.720692200226195
0.515,2.5645880932481036,3.7201479556169694
0.514,2.559553371025881,3.719596205170925
0.513,2.5546054543592143,3.719055935492656
0.512,2.5496575376925477,3.718517603461516
0.511,2.544622815470325,3.717971758290724
0.51,2.5396748988036584,3.7174371917733455
0.509,2.534726982136992,3.7169044555537494
0.508,2.5296922599147704,3.716364214659835
0.507,2.5247443432481034,3.7158350725397353
0.506,2.5197964265814368,3.7153076876300704
0.505,2.5147617043592145,3.7147728187723983
0.504,2.5098137876925475,3.714248885503061
0.503,2.504865871025881,3.7137266548757744
0.502,2.4998311488036586,3.713196975316703
0.501,2.494796426581436,3.7126690122741985
0.5,2.48984850991477,3.712151803590662
0.499,2.484900593248103,3.7116362273878645
0.498,2.479865871025881,3.7111132608046002
0.497,2.4749179543592144,3.710600923047705
0.496,2.4699700376925477,3.7100901844541156
0.495,2.464935315470326,3.7095721029902897
0.494,2.4599873988036585,3.7090645315551085
0.493,2.455039482136992,3.7085585359359423
0.492,2.45000475991477,3.708045254699546
0.491,2.445056843248103,3.7075423805360517
0.49,2.4401089265814364,3.707041050464071
0.489,2.4350742043592146,3.706532492113608
0.488,2.4301262876925476,3.7060342374988053
0.487,2.425178371025881,3.705537507892569
0.486,2.4201436488036587,3.7050336123366048
0.485,2.4151957321369926,3.704539916823092
0.484,2.410247815470326,3.7040477327667145
0.483,2.405213093248103,3.703548447383266
0.482,2.400178371025881,3.7030507079711388
0.481,2.3952304543592144,3.702563047679185
0.48,2.3902825376925474,3.7020768740943235
0.479,2.3852478154703256,3.7015836852458928
0.478,2.380299898803659,3.701100483269816
0.477,2.375351982136992,3.700618757901876
0.476,2.3703172599147697,3.7001300818675453
0.475,2.3653693432481027,3.6996512986789973
0.474,2.3604214265814365,3.6991739857913455
0.473,2.3553867043592143,3.6986897899549596
0.472,2.3504387876925477,3.698215404760436
0.471,2.345490871025881,3.697742475962447
0.47,2.340456148803659,3.697262726794498
0.469,2.335508232136992,3.69679270187547
0.468,2.3305603154703256,3.696324122312774
0.467,2.3255255932481034,3.6958487920505165
0.466,2.3205776765814368,3.69538309635533
0.465,2.3156297599147697,3.694918837272499
0.464,2.310595037692547,3.694447895835685
0.463,2.305647121025881,3.6939865072628453
0.462,2.3006992043592143,3.6935265510844255
0.461,2.2956644821369925,3.693059972437229
0.46,2.29062975991477,3.6925948586996897
0.459,2.285681843248103,3.692139186063116
0.458,2.280733926581437,3.691684928504946
0.457,2.2756992043592144,3.6912241412003923
0.456,2.2707512876925473,3.690772706667349
0.455,2.265803371025881,3.6903226817177703
0.454,2.2607686488036585,3.6898661936311914
0.453,2.255820732136992,3.6894189801719555
0.452,2.2508728154703257,3.688973168165684
0.451,2.245838093248103,3.688520952124255
0.45,2.2408901765814364,3.6880779285455647
0.449,2.23594225991477,3.6876362945681946
0.448,2.230907537692548,3.6871883251167166
0.447,2.225959621025881,3.6867494633916427
0.446,2.2210117043592144,3.6863119804370914
0.445,2.215976982136992,3.6858682276857504
0.444,2.2110290654703255,3.68543350243241
0.443,2.206081148803659,3.6850001538097876
0.442,2.2010464265814362,3.684560593630093
0.441,2.1960117043592144,3.684122438277896
0.44,2.191063787692548,3.6836932027557934
0.439,2.186115871025881,3.68326532557309
0.438,2.181081148803659,3.6828313230495424
0.437,2.176133232136992,3.682406155373363
0.436,2.1711853154703253,3.6819823369491775
0.435,2.1661505932481036,3.68155245630625
0.434,2.1612026765814365,3.6811313325455854
0.433,2.15625475991477,3.6807115526895884
0.432,2.1512200376925477,3.68028576523434
0.431,2.146272121025881,3.6798686535196734
0.43,2.1413242043592144,3.6794528724778512
0.429,2.136289482136992,3.679031147169637
0.428,2.131341565470325,3.678618017075927
0.427,2.126393648803659,3.6782062034449847
0.426,2.1213589265814363,3.6777885067227123
0.425,2.1164110099147697,3.677379325520382
0.424,2.1114630932481036,3.6769714580617743
0.423,2.106428371025881,3.6765577631153956
0.422,2.101393648803659,3.67614540601878
0.421,2.096445732136992,3.675741459040668
0.42,2.0914978154703254,3.6753388060140773
0.419,2.086463093248103,3.6749304032126195
0.418,2.0815151765814366,3.6745303287750213
0.417,2.0765672599147695,3.674131535330625
0.416,2.0715325376925473,3.6737270501581256
0.415,2.066584621025881,3.6733308157970197
0.414,2.061636704359214,3.672935857347689
0.413,2.056601982136992,3.672535258005307
0.412,2.0516540654703257,3.672142828651698
0.411,2.046706148803659,3.6717516605941736
0.41,2.0416714265814364,3.6713549077254664
0.409,2.03672350991477,3.6709662485132775
0.408,2.031775593248103,3.6705788338824483
0.407,2.026740871025881,3.6701858892014196
0.406,2.0217929543592144,3.6698009597480956
0.405,2.0168450376925473,3.6694172699638155
0.404,2.0118103154703255,3.6690281018369033
0.403,2.006862398803659,3.668646868388387
0.402,2.001914482136992,3.6682668577162216
0.401,1.9968797599147698,3.6678814206928734
0.4,1.9918450376925474,3.667497232918098
0.399,1.9868971210258812,3.667120878993878
0.398,1.9819492043592144,3.6667457267399293
0.397,1.9769144821369922,3.6663652162362688
0.396,1.9719665654703253,3.665992462892045
0.395,1.9670186488036587,3.66562090472972
0.394,1.9619839265814365,3.6652440348063595
0.393,1.95703600991477,3.664874842488126
0.392,1.952088093248103,3.6645068284824633
0.391,1.9470533710258808,3.6641335510104946
0.39,1.9421054543592142,3.66376787788371
0.389,1.9371575376925474,3.6634033652218534
0.388,1.9321228154703254,3.663033635313154
0.387,1.9271748988036588,3.662671433448168
0.386,1.9222269821369922,3.6623103833781894
0.385,1.91719225991477,3.6619441624130378
0.384,1.912244343248103,3.6615853926361828
0.383,1.9072964265814365,3.66122775377508
0.382,1.9022617043592143,3.6608649892025698
0.381,1.8972269821369918,3.6605033789902217
0.38,1.8922790654703252,3.6601491208884314
0.379,1.8873311488036586,3.659795970893487
0.378,1.8822964265814366,3.6594377512005343
0.377,1.8773485099147698,3.6590868083664096
0.376,1.8724005932481034,3.658736963691821
0.375,1.8673658710258811,3.658382089411206
0.374,1.8624179543592143,3.6580344147718167
0.373,1.8574700376925477,3.6576878173384357
0.372,1.8524353154703255,3.6573362299339554
0.371,1.8474873988036584,3.656991769839245
0.37,1.8425394821369918,3.656648367400635
0.369,1.8375047599147698,3.6563000104563854
0.368,1.832556843248103,3.6559587061721692
0.367,1.8276089265814366,3.6556184453449485
0.366,1.8225742043592141,3.6552732671043016
0.365,1.8176262876925477,3.6549350676233017
0.364,1.8126783710258811,3.6545978854690295
0.363,1.807643648803659,3.654255820191106
0.362,1.8026089265814367,3.6539147899856217
0.361,1.7976610099147698,3.653580638893256
0.36,1.792713093248103,3.6532474769425507
0.359,1.787678371025881,3.65290947043142
0.358,1.7827304543592144,3.6525782678147727
0.357,1.7777825376925473,3.652248036260346
0.356,1.7727478154703253,3.651912987943864
0.355,1.7677998988036585,3.6515846669355647
0.354,1.7628519821369921,3.6512572871387063
0.353,1.7578172599147701,3.6509251151348288
0.352,1.7528693432481035,3.650599594780162
0.351,1.7479214265814367,3.65027498870227
0.35,1.7428867043592144,3.649945607913573
0.349,1.7379387876925476,3.649622800762141
0.348,1.732990871025881,3.649300881232928
0.347,1.7279561488036588,3.648974203879638
0.346,1.723008232136992,3.648654022969853
0.345,1.7180603154703253,3.648334690983791
0.344,1.7130255932481029,3.648010611521671
0.343,1.7080776765814367,3.6476929471555315
0.342,1.7031297599147701,3.6473760956738803
0.341,1.6980950376925479,3.6470544999948915
0.34,1.6930603154703254,3.646733712520784
0.339,1.6881123988036588,3.646419227695194
0.338,1.6831644821369922,3.6461055019383
0.337,1.6781297599147698,3.6457870262232075
0.336,1.6731818432481032,3.645474766178842
0.335,1.6682339265814363,3.645163211434802
0.334,1.663199204359214,3.6448468932205
0.333,1.6582512876925475,3.6445366995839277
0.332,1.6533033710258809,3.644227156565475
