Current,Voltage,DateTime,Temperature,Date
-9.275,34.825280585106384,08:02:53,18.125,13/03/2024
-9.15,34.85034175531915,08:02:56,18.125,13/03/2024
-9.75,34.754273936170215,08:02:56,18.125,13/03/2024
-9.175,35.09538430851064,08:02:56,18.125,13/03/2024
-9.375,34.93248670212766,08:02:56,18.125,13/03/2024
-11.025,34.62061436170213,08:02:56,18.125,13/03/2024
-10.225,34.649852393617024,08:02:56,18.125,13/03/2024
-9.5,34.93248670212766,08:02:56,18.125,13/03/2024
-10.75,34.36721808510639,08:02:56,18.125,13/03/2024
-10.775,34.42430186170213,08:02:56,18.125,13/03/2024
-11.175,34.47163962765958,08:02:56,18.125,13/03/2024
-10.9,34.52593882978724,08:02:56,18.125,13/03/2024
-9.525,34.80021941489362,08:02:57,18.125,13/03/2024
-10.1,34.66099069148936,08:02:57,18.125,13/03/2024
-9.875,34.76262765957447,08:02:58,18.125,13/03/2024
-8.5,35.031339095744684,08:02:58,18.125,13/03/2024
-0.15,36.608800531914895,08:02:58,18.125,13/03/2024
-0.1,36.624115691489365,08:02:59,18.125,13/03/2024
-0.1,36.63525399,08:02:59,18.125,13/03/2024
-0.1,36.64221542553192,08:02:59,18.125,13/03/2024
-0.075,36.658922872340426,08:03:00,18.125,13/03/2024
-0.075,36.66031515957447,08:03:00,18.125,13/03/2024
-0.075,36.66727659574468,08:03:00,18.125,13/03/2024
-0.075,36.67006117021277,08:03:01,18.125,13/03/2024
-0.075,36.678414893617024,08:03:01,18.125,13/03/2024
-0.075,36.67006117021277,08:03:01,18.125,13/03/2024
-0.1,36.66866888297872,08:03:02,18.125,13/03/2024
-0.075,36.678414893617024,08:03:02,18.125,13/03/2024
-0.075,36.695122340425534,08:03:03,18.125,13/03/2024
-3.525,35.97670212765958,08:03:03,18.125,13/03/2024
-10.7,34.59276861702128,08:03:03,18.125,13/03/2024
-9.15,35.00349335106383,08:03:03,18.125,13/03/2024
-7.625,35.23878989361702,08:03:04,18.125,13/03/2024
-7.325,35.29726595744681,08:03:04,18.125,13/03/2024
-0.1,36.64917686170213,08:03:04,18.125,13/03/2024
-0.175,36.645,08:03:05,18.125,13/03/2024
-0.1,36.678414893617024,08:03:05,18.125,13/03/2024
-0.1,36.68259175531915,08:03:05,18.125,13/03/2024
-0.075,36.68259175531915,08:03:06,18.125,13/03/2024
-0.1,36.67980718085106,08:03:06,18.125,13/03/2024
-0.075,36.70069149,08:03:07,18.125,13/03/2024
-0.075,36.70069149,08:03:07,18.125,13/03/2024
-0.075,36.70208377659575,08:03:07,18.125,13/03/2024
-0.075,36.70904521276596,08:03:07,18.125,13/03/2024
-0.075,36.69790691489362,08:03:08,18.125,13/03/2024
-0.075,36.713222074468085,08:03:08,18.125,13/03/2024
-0.075,36.713222074468085,08:03:08,18.125,13/03/2024
-0.075,36.71461436170213,08:03:09,18.125,13/03/2024
-0.075,36.72436037234043,08:03:09,18.125,13/03/2024
-0.075,36.72436037234043,08:03:10,18.125,13/03/2024
-0.075,36.72436037234043,08:03:10,18.125,13/03/2024
-0.075,36.72436037234043,08:03:10,18.125,13/03/2024
-0.075,36.72992952,08:03:11,18.125,13/03/2024
-0.075,36.73410638297872,08:03:11,18.125,13/03/2024
-0.075,36.73132180851064,08:03:11,18.125,13/03/2024
-0.075,36.73549867021277,08:03:11,18.125,13/03/2024
-0.075,36.73689095744681,08:03:12,18.125,13/03/2024
-0.1,36.73689095744681,08:03:12,18.125,13/03/2024
-0.1,36.73967553,08:03:12,18.125,13/03/2024
-0.1,36.72714494680852,08:03:13,18.125,13/03/2024
-11.075,34.53429255319149,08:03:13,18.125,13/03/2024
-11.4,34.47999335106383,08:03:14,18.125,13/03/2024
-11.625,34.48277792553191,08:03:14,18.125,13/03/2024
-9.5,34.93944813829787,08:03:14,18.125,13/03/2024
-6.6,35.47130186170213,08:03:15,18.125,13/03/2024
-6.55,35.50332446808511,08:03:15,18.125,13/03/2024
-5.275,35.73026728723404,08:03:15,18.125,13/03/2024
-5,35.777605053191486,08:03:15,18.125,13/03/2024
-4.4,35.92379521276596,08:03:16,18.125,13/03/2024
-3.525,36.05467021276596,08:03:16,18.125,13/03/2024
-4.15,35.92101063829787,08:03:17,18.125,13/03/2024
-0.175,36.65753058510639,08:03:17,18.125,13/03/2024
-0.1,36.696514627659575,08:03:17,18.125,13/03/2024
-0.1,36.70208377659575,08:03:18,18.125,13/03/2024
-0.1,36.70347606382979,08:03:18,18.125,13/03/2024
-0.075,36.70904521276596,08:03:18,18.125,13/03/2024
-0.075,36.711829787234045,08:03:19,18.125,13/03/2024
-0.075,36.70626063829788,08:03:19,18.125,13/03/2024
-0.075,36.71879122340426,08:03:19,18.125,13/03/2024
-0.075,36.72018351,08:03:19,18.125,13/03/2024
-0.075,36.72575265957447,08:03:20,18.125,13/03/2024
-0.075,36.72714494680852,08:03:20,18.125,13/03/2024
-0.075,36.73132180851064,08:03:21,18.125,13/03/2024
-0.075,36.73132180851064,08:03:21,18.125,13/03/2024
-0.075,36.73549867021277,08:03:22,18.125,13/03/2024
-0.075,36.73549867021277,08:03:22,18.125,13/03/2024
-0.075,36.73828324468085,08:03:22,18.125,13/03/2024
-0.075,36.73828324468085,08:03:22,18.125,13/03/2024
-0.55,36.61019281914894,08:03:23,18.125,13/03/2024
-9.625,34.95058643617022,08:03:23,18.125,13/03/2024
-8.65,35.10652260638298,08:03:23,18.125,13/03/2024
-8,35.17196010638298,08:03:24,18.125,13/03/2024
-8.95,35.07310771276596,08:03:24,18.125,13/03/2024
-8.95,35.063361702127665,08:03:24,18.125,13/03/2024
-7.5,35.33207313829787,08:03:25,18.125,13/03/2024
-6.625,35.49497074468085,08:03:25,18.125,13/03/2024
-0.125,36.674238031914896,08:03:26,18.125,13/03/2024
-0.1,36.67702260638298,08:03:26,18.125,13/03/2024
-0.1,36.69373005319149,08:03:26,18.125,13/03/2024
-0.1,36.70069149,08:03:26,18.125,13/03/2024
-0.075,36.713222074468085,08:03:27,18.125,13/03/2024
-0.075,36.71461436170213,08:03:27,18.125,13/03/2024
-0.075,36.70904521276596,08:03:27,18.125,13/03/2024
-0.075,36.71879122340426,08:03:28,18.125,13/03/2024
-0.075,36.72714494680852,08:03:28,18.125,13/03/2024
-0.075,36.72575265957447,08:03:29,18.125,13/03/2024
-6.2,35.50750132978724,08:03:29,18.125,13/03/2024
-10.775,34.59833776595745,08:03:29,18.125,13/03/2024
-7.75,35.29030452,08:03:30,18.125,13/03/2024
-0.7,36.49045611702128,08:03:30,18.125,13/03/2024
-11.325,34.39367154255319,08:03:30,18.125,13/03/2024
-10.375,34.67352127659574,08:03:30,18.125,13/03/2024
-12.325,34.10129122340425,08:03:31,18.125,13/03/2024
-12.375,34.10686037234043,08:03:31,18.125,13/03/2024
-12.375,34.077622340425535,08:03:31,18.125,13/03/2024
-12.5,33.78941888297872,08:03:32,18.125,13/03/2024
-9.75,34.88654122340426,08:03:32,18.25,13/03/2024
-7.65,35.29865824468085,08:03:33,18.25,13/03/2024
-5.875,35.621668882978724,08:03:33,18.25,13/03/2024
-5.175,35.728875,08:03:33,18.25,13/03/2024
-2.775,36.16883776595745,08:03:34,18.125,13/03/2024
-2.5,36.20503723404256,08:03:34,18.125,13/03/2024
-2.025,36.29414361702128,08:03:34,18.125,13/03/2024
-1.8,36.34287367021277,08:03:34,18.125,13/03/2024
-0.725,36.55310904,08:03:35,18.125,13/03/2024
-0.3,36.625507978723405,08:03:35,18.125,13/03/2024
-0.1,36.66031515957447,08:03:36,18.125,13/03/2024
-1.825,36.367934840425534,08:03:36,18.125,13/03/2024
-0.575,36.58234707446808,08:03:36,18.125,13/03/2024
-0.175,36.66309973404256,08:03:37,18.125,13/03/2024
-0.1,36.67284574468085,08:03:37,18.125,13/03/2024
-0.075,36.67980718085106,08:03:37,18.125,13/03/2024
-0.1,36.68398404255319,08:03:38,18.25,13/03/2024
-0.5,36.608800531914895,08:03:38,18.25,13/03/2024
-0.75,36.57399335106383,08:03:38,18.25,13/03/2024
-1.2,36.49324069148936,08:03:38,18.25,13/03/2024
-1.85,36.38046542553192,08:03:39,18.125,13/03/2024
-2.775,36.21756781914894,08:03:39,18.125,13/03/2024
-2.725,36.23427526595744,08:03:40,18.125,13/03/2024
-4,36.004547872340424,08:03:40,18.125,13/03/2024
-3,36.18136835106383,08:03:40,18.25,13/03/2024
-2.95,36.18415292553192,08:03:41,18.25,13/03/2024
-2.325,36.29275132978724,08:03:41,18.25,13/03/2024
-2.1,36.33869680851064,08:03:42,18.25,13/03/2024
-0.125,36.68537632978724,08:03:42,18.25,13/03/2024
-0.075,36.70069149,08:03:42,18.25,13/03/2024
-0.1,36.696514627659575,08:03:42,18.25,13/03/2024
-0.1,36.70069149,08:03:43,18.25,13/03/2024
-0.075,36.70486835106383,08:03:43,18.125,13/03/2024
-0.075,36.70765292553192,08:03:43,18.125,13/03/2024
-0.075,36.710437500000005,08:03:44,18.125,13/03/2024
-0.075,36.711829787234045,08:03:44,18.125,13/03/2024
-0.075,36.71600664893617,08:03:45,18.25,13/03/2024
-0.075,36.70765292553192,08:03:45,18.25,13/03/2024
-0.075,36.70765292553192,08:03:45,18.25,13/03/2024
-0.075,36.70486835106383,08:03:45,18.25,13/03/2024
-0.075,36.72436037234043,08:03:46,18.25,13/03/2024
-0.075,36.71600664893617,08:03:46,18.25,13/03/2024
-0.075,36.72853723404256,08:03:46,18.25,13/03/2024
-0.075,36.73132180851064,08:03:47,18.25,13/03/2024
-0.075,36.72992952,08:03:47,18.25,13/03/2024
-0.075,36.72157579787234,08:03:48,18.25,13/03/2024
-0.075,36.73271409574468,08:03:48,18.25,13/03/2024
-0.675,36.626900265957445,08:03:48,18.25,13/03/2024
-3.85,36.07973138297873,08:03:49,18.125,13/03/2024
-4.2,36.02682446808511,08:03:49,18.125,13/03/2024
-4.25,36.001763297872344,08:03:49,18.125,13/03/2024
-1.425,36.47653324468085,08:03:49,18.125,13/03/2024
-0.575,36.64639228723404,08:03:50,18.125,13/03/2024
-0.875,36.59348537234043,08:03:50,18.125,13/03/2024
-0.175,36.70904521276596,08:03:50,18.125,13/03/2024
-0.1,36.72575265957447,08:03:51,18.125,13/03/2024
-0.1,36.73271409574468,08:03:51,18.25,13/03/2024
-0.075,36.73271409574468,08:03:52,18.25,13/03/2024
-0.1,36.73410638297872,08:03:52,18.25,13/03/2024
-0.1,36.72296808510639,08:03:52,18.25,13/03/2024
-0.1,36.74106781914894,08:03:53,18.25,13/03/2024
-0.1,36.73967553,08:03:53,18.25,13/03/2024
-0.075,36.74246010638298,08:03:53,18.25,13/03/2024
-0.075,36.74246010638298,08:03:53,18.25,13/03/2024
-0.075,36.745244680851066,08:03:54,18.25,13/03/2024
-0.1,36.74246010638298,08:03:54,18.25,13/03/2024
-0.075,36.745244680851066,08:03:55,18.25,13/03/2024
-0.1,36.74663696808511,08:03:55,18.25,13/03/2024
-0.1,36.74942154255319,08:03:55,18.25,13/03/2024
-0.1,36.74663696808511,08:03:56,18.25,13/03/2024
-0.1,36.75220611702128,08:03:56,18.25,13/03/2024
-0.1,36.75081382978723,08:03:56,18.25,13/03/2024
-1.8,36.415272606382985,08:03:57,18.25,13/03/2024
-3.975,36.07416223404256,08:03:57,18.25,13/03/2024
-4.1,36.036570478723405,08:03:57,18.25,13/03/2024
-5.4,35.81519680851064,08:03:57,18.25,13/03/2024
-6.4,35.63280718085107,08:03:58,18.25,13/03/2024
-6.45,35.591038563829784,08:03:58,18.25,13/03/2024
-5.75,35.71355984042553,08:03:59,18.25,13/03/2024
-6.475,35.58964627659575,08:03:59,18.25,13/03/2024
-3.725,36.07276994680851,08:03:59,18.25,13/03/2024
-4.15,36.00872473404255,08:04:00,18.25,13/03/2024
-0.1,36.710437500000005,08:04:00,18.25,13/03/2024
-0.125,36.70069149,08:04:00,18.25,13/03/2024
-0.1,36.72714494680852,08:04:01,18.25,13/03/2024
-0.075,36.73132180851064,08:04:01,18.25,13/03/2024
-0.1,36.73410638297872,08:04:01,18.25,13/03/2024
-0.075,36.73410638297872,08:04:02,18.25,13/03/2024
-0.075,36.73271409574468,08:04:02,18.25,13/03/2024
-0.075,36.72575265957447,08:04:02,18.25,13/03/2024
-0.1,36.73828324468085,08:04:03,18.25,13/03/2024
-0.075,36.74663696808511,08:04:03,18.25,13/03/2024
-0.075,36.75081382978723,08:04:04,18.25,13/03/2024
-0.1,36.74385239361702,08:04:04,18.25,13/03/2024
-0.075,36.748029255319146,08:04:04,18.25,13/03/2024
-0.1,36.748029255319146,08:04:04,18.25,13/03/2024
-0.4,36.67563031914894,08:04:05,18.25,13/03/2024
-10.3,34.86287234042553,08:04:05,18.25,13/03/2024
-10.975,34.754273936170215,08:04:05,18.25,13/03/2024
-11.025,34.57327659574468,08:04:06,18.25,13/03/2024
-12.05,34.324057180851064,08:04:06,18.25,13/03/2024
-11.775,34.32127260638298,08:04:06,18.25,13/03/2024
-12.4,34.008007978723406,08:04:07,18.25,13/03/2024
-12.275,34.00522340425532,08:04:07,18.25,13/03/2024
-12.475,33.611206117021275,08:04:08,18.25,13/03/2024
-12.175,34.182043882978725,08:04:08,18.25,13/03/2024
-10.825,34.70415159574468,08:04:08,18.25,13/03/2024
-10.75,34.684659574468085,08:04:08,18.25,13/03/2024
-8.525,35.15942952,08:04:09,18.25,13/03/2024
-6.85,35.45877127659575,08:04:09,18.25,13/03/2024
-6,35.60774601,08:04:09,18.25,13/03/2024
-4.85,35.81798138297872,08:04:10,18.25,13/03/2024
-3.55,36.0560625,08:04:10,18.25,13/03/2024
-3.225,36.09365425531915,08:04:11,18.25,13/03/2024
-3.25,36.08808510638298,08:04:11,18.25,13/03/2024
-3,36.12985372340425,08:04:11,18.25,13/03/2024
-3.4,36.089477393617024,08:04:12,18.25,13/03/2024
-3.425,36.06859308510639,08:04:12,18.25,13/03/2024
-3.325,36.10061569148936,08:04:12,18.25,13/03/2024
-2.675,36.195291223404254,08:04:12,18.25,13/03/2024
-3.275,36.09086968085106,08:04:13,18.25,13/03/2024
-2.95,36.15491489361703,08:04:13,18.25,13/03/2024
-3.275,36.11314627659574,08:04:13,18.25,13/03/2024
-3.25,36.10061569148936,08:04:14,18.25,13/03/2024
-3.775,36.01707845744681,08:04:14,18.25,13/03/2024
-3.725,36.02960904255319,08:04:15,18.25,13/03/2024
-3.4,36.08808510638298,08:04:15,18.25,13/03/2024
-3.475,36.08112367021277,08:04:15,18.25,13/03/2024
-3.575,36.05327792553192,08:04:16,18.25,13/03/2024
-3.325,36.11175399,08:04:16,18.25,13/03/2024
-3.175,36.09504654255319,08:04:16,18.25,13/03/2024
-3.2,36.12846143617022,08:04:16,18.25,13/03/2024
-3.25,36.10340026595745,08:04:17,18.25,13/03/2024
-3.175,36.125676861702125,08:04:17,18.25,13/03/2024
-3.2,36.107577127659575,08:04:18,18.25,13/03/2024
-4.15,35.96138696808511,08:04:18,18.25,13/03/2024
-6.625,35.49914760638298,08:04:18,18.25,13/03/2024
-8.3,35.28334308510638,08:04:19,18.25,13/03/2024
-8.15,35.18866755319149,08:04:19,18.25,13/03/2024
-8.925,35.080069148936175,08:04:19,18.25,13/03/2024
-8.2,35.15664494680851,08:04:20,18.25,13/03/2024
-7.825,35.23600531914894,08:04:20,18.25,13/03/2024
-8.725,35.05083111702128,08:04:20,18.25,13/03/2024
-0.3,36.47235638297872,08:04:20,18.25,13/03/2024
-0.1,36.63943085106383,08:04:21,18.25,13/03/2024
-3.5,35.95303324468085,08:04:21,18.25,13/03/2024
-6.325,35.50332446808511,08:04:22,18.25,13/03/2024
-9.05,35.07589228723405,08:04:22,18.25,13/03/2024
-10.2,34.825280585106384,08:04:23,18.25,13/03/2024
-11.9,34.29342686170213,08:04:23,18.25,13/03/2024
-11.975,34.285073138297875,08:04:23,18.25,13/03/2024
-11.925,34.216851063829786,08:04:23,18.25,13/03/2024
-9.575,34.87401063829787,08:04:24,18.375,13/03/2024
-7.775,35.20259042553192,08:04:24,18.375,13/03/2024
-8.25,35.17474468085106,08:04:24,18.375,13/03/2024
-6.725,35.446240691489365,08:04:25,18.375,13/03/2024
-5.175,35.70242154,08:04:25,18.375,13/03/2024
-4.35,35.86810372340426,08:04:25,18.375,13/03/2024
-4.075,35.91126462765958,08:04:26,18.375,13/03/2024
-0.55,36.63943085106383,08:04:26,18.375,13/03/2024
-0.1,36.606015957446814,08:04:27,18.25,13/03/2024
-0.1,36.61436968085106,08:04:27,18.25,13/03/2024
-0.1,36.61854654255319,08:04:27,18.25,13/03/2024
-0.075,36.624115691489365,08:04:27,18.25,13/03/2024
-0.075,36.63386170212766,08:04:28,18.375,13/03/2024
-0.075,36.63664627659575,08:04:28,18.375,13/03/2024
-0.075,36.62133111702128,08:04:28,18.375,13/03/2024
-0.075,36.64221542553192,08:04:29,18.375,13/03/2024
-0.5,36.56007047872341,08:04:29,18.25,13/03/2024
-10.675,34.736174202127664,08:04:30,18.25,13/03/2024
-9.7,34.890718085106386,08:04:30,18.25,13/03/2024
-11.6,34.180651595744685,08:04:30,18.25,13/03/2024
-0.1,36.62829255319149,08:04:31,18.25,13/03/2024
-0.075,36.63107712765957,08:04:31,18.25,13/03/2024
-0.1,36.62272340425532,08:04:31,18.25,13/03/2024
-0.1,36.63943085106383,08:04:31,18.25,13/03/2024
-0.1,36.64639228723404,08:04:32,18.25,13/03/2024
-0.075,36.65335372340426,08:04:32,18.25,13/03/2024
-0.075,36.65474601,08:04:32,18.25,13/03/2024
-0.075,36.65196143617021,08:04:33,18.25,13/03/2024
-0.1,36.66031515957447,08:04:33,18.375,13/03/2024
-0.1,36.65753058510639,08:04:34,18.375,13/03/2024
-0.075,36.664492021276594,08:04:34,18.375,13/03/2024
-0.1,36.664492021276594,08:04:34,18.375,13/03/2024
-0.25,36.63525399,08:04:35,18.375,13/03/2024
-0.125,36.65753058510639,08:04:35,18.375,13/03/2024
-0.15,36.64778457446808,08:04:35,18.375,13/03/2024
-0.175,36.65474601,08:04:35,18.375,13/03/2024
-6.15,35.52003191489362,08:04:36,18.375,13/03/2024
-7.325,35.274989361702126,08:04:36,18.375,13/03/2024
-9.375,35.27777393617021,08:04:37,18.375,13/03/2024
-8.15,35.132976063829794,08:04:37,18.375,13/03/2024
-9.825,34.84894946808511,08:04:37,18.375,13/03/2024
-9.7,34.77794281914893,08:04:38,18.375,13/03/2024
-10.525,34.82945744680851,08:04:38,18.375,13/03/2024
-10.65,34.60251462765958,08:04:38,18.375,13/03/2024
-11.525,34.47442420212766,08:04:39,18.375,13/03/2024
-11.325,34.531507978723404,08:04:39,18.375,13/03/2024
-10.2,34.635929521276594,08:04:39,18.375,13/03/2024
-11.35,34.581630319148935,08:04:39,18.375,13/03/2024
-11.225,34.581630319148935,08:04:40,18.375,13/03/2024
-11.2,34.57884574468085,08:04:40,18.375,13/03/2024
-10.4,34.58998404,08:04:41,18.375,13/03/2024
-11.175,34.53568484042553,08:04:41,18.375,13/03/2024
-0.1,36.55310904,08:04:42,18.375,13/03/2024
-0.1,36.56285505319149,08:04:42,18.375,13/03/2024
-0.1,36.575385638297874,08:04:42,18.375,13/03/2024
-0.1,36.58234707446808,08:04:42,18.375,13/03/2024
-0.075,36.59905452,08:04:43,18.375,13/03/2024
-0.075,36.60323138297873,08:04:43,18.375,13/03/2024
-0.75,36.46539494680851,08:04:43,18.375,13/03/2024
-7.075,35.36688031914894,08:04:44,18.375,13/03/2024
-7.7,35.082853723404256,08:04:44,18.375,13/03/2024
-7.95,35.21094414893617,08:04:44,18.375,13/03/2024
-7.075,35.25828191489362,08:04:45,18.375,13/03/2024
-7.525,35.35713430851064,08:04:45,18.375,13/03/2024
-8.15,35.14829122340426,08:04:46,18.375,13/03/2024
-8.25,35.255497340425535,08:04:46,18.375,13/03/2024
-8.075,35.25132047872341,08:04:46,18.375,13/03/2024
-8.625,35.21094414893617,08:04:46,18.375,13/03/2024
-8.275,35.19562899,08:04:47,18.375,13/03/2024
-7.675,35.10652260638298,08:04:47,18.375,13/03/2024
-8.425,35.11626861702128,08:04:47,18.375,13/03/2024
-9.025,34.907425531914896,08:04:48,18.375,13/03/2024
-7.8,35.151075797872345,08:04:48,18.375,13/03/2024
-8.675,35.21233643617021,08:04:49,18.375,13/03/2024
-9.45,35.04804654255319,08:04:49,18.375,13/03/2024
-9.25,35.099561170212766,08:04:49,18.375,13/03/2024
-9.225,34.75148936170213,08:04:50,18.375,13/03/2024
-9.7,34.84755718085106,08:04:50,18.375,13/03/2024
-9.65,34.70832845744681,08:04:50,18.375,13/03/2024
-10.625,34.461893617021275,08:04:50,18.375,13/03/2024
-10.2,34.69858244680852,08:04:51,18.375,13/03/2024
-8.825,34.91995611702128,08:04:51,18.375,13/03/2024
-7.125,35.19702127659575,08:04:51,18.375,13/03/2024
-0.2,36.502986702127664,08:04:52,18.375,13/03/2024
-0.1,36.54197074468085,08:04:52,18.375,13/03/2024
-2.825,36.02821675531915,08:04:53,18.375,13/03/2024
-10.325,34.85312632978724,08:04:53,18.375,13/03/2024
-10.15,34.80021941489362,08:04:53,18.375,13/03/2024
-9.675,34.85312632978724,08:04:54,18.375,13/03/2024
-7.5,35.15525265957447,08:04:54,18.375,13/03/2024
-6.825,35.30005053191489,08:04:54,18.375,13/03/2024
-6.8,35.41561037234043,08:04:54,18.375,13/03/2024
-0.1,36.52665558510638,08:04:55,18.375,13/03/2024
-3.875,35.84861170212766,08:04:55,18.375,13/03/2024
-0.15,36.53222473404256,08:04:56,18.375,13/03/2024
-0.1,36.537793882978725,08:04:56,18.375,13/03/2024
-0.075,36.55728590425532,08:04:56,18.375,13/03/2024
-0.1,36.56007047872341,08:04:57,18.375,13/03/2024
-0.1,36.54893218085107,08:04:57,18.375,13/03/2024
-0.1,36.56703191489362,08:04:57,18.375,13/03/2024
-10.225,34.84755718085106,08:04:58,18.375,13/03/2024
-10.65,34.54960771276596,08:04:58,18.375,13/03/2024
-10.55,34.57188430851064,08:04:58,18.375,13/03/2024
-11,34.50644680851064,08:04:59,18.375,13/03/2024
-9.75,34.69162101,08:04:59,18.375,13/03/2024
-8.2,35.103738031914894,08:04:59,18.375,13/03/2024
-6.925,35.26245877659575,08:05:00,18.375,13/03/2024
-8.6,34.93387899,08:05:00,18.375,13/03/2024
-9.975,34.70136702,08:05:01,18.375,13/03/2024
-9.175,34.86565691489362,08:05:01,18.375,13/03/2024
-11.725,34.24887367021277,08:05:01,18.375,13/03/2024
-11.675,34.13609840425532,08:05:01,18.375,13/03/2024
-12.225,33.781065159574474,08:05:02,18.5,13/03/2024
-12.3,34.01496941489362,08:05:02,18.5,13/03/2024
-12.4,33.68360505319149,08:05:02,18.5,13/03/2024
-12.325,33.46223138297872,08:05:03,18.5,13/03/2024
-12.175,33.3076875,08:05:03,18.375,13/03/2024
-11.925,33.019484042553195,08:05:03,18.375,13/03/2024
-8.525,34.82945744680851,08:05:04,18.375,13/03/2024
-7.45,35.09259973404255,08:05:04,18.375,13/03/2024
-7.1,35.21233643617021,08:05:05,18.5,13/03/2024
-6.325,35.37384175531915,08:05:05,18.5,13/03/2024
-4.875,35.584077127659576,08:05:05,18.5,13/03/2024
-4.825,35.60913829787234,08:05:05,18.5,13/03/2024
-3.9,35.79988164893617,08:05:06,18.5,13/03/2024
-5.45,35.52838563829788,08:05:06,18.5,13/03/2024
-3.575,35.87228058510639,08:05:06,18.5,13/03/2024
-4.4,35.691283244680854,08:05:07,18.5,13/03/2024
-4.2,35.78456648936171,08:05:07,18.5,13/03/2024
-3.475,35.85835771276596,08:05:08,18.5,13/03/2024
-5.85,35.428140957446814,08:05:08,18.5,13/03/2024
-5.7,35.449025265957445,08:05:08,18.5,13/03/2024
-5.2,35.56040824468085,08:05:09,18.5,13/03/2024
-5.95,35.414218085106384,08:05:09,18.5,13/03/2024
-5.85,35.430925531914895,08:05:09,18.5,13/03/2024
-5.875,35.46573271276596,08:05:09,18.5,13/03/2024
-4.275,35.741405585106385,08:05:10,18.5,13/03/2024
-4.5,35.691283244680854,08:05:10,18.5,13/03/2024
-4.7,35.655083776595745,08:05:10,18.5,13/03/2024
-5.225,35.59243085106383,08:05:11,18.5,13/03/2024
-4.4,35.73026728723404,08:05:11,18.5,13/03/2024
-5.175,35.54509308510639,08:05:12,18.5,13/03/2024
-4.95,35.62723803191489,08:05:12,18.5,13/03/2024
-5.025,35.604961436170214,08:05:12,18.5,13/03/2024
-4.95,35.60774601,08:05:13,18.5,13/03/2024
-5.625,35.49497074468085,08:05:13,18.5,13/03/2024
-4.75,35.66622207446809,08:05:13,18.5,13/03/2024
-5.25,35.56180053,08:05:13,18.5,13/03/2024
-4.8,35.63419946808511,08:05:14,18.5,13/03/2024
-5.125,35.56319281914894,08:05:14,18.5,13/03/2024
-4.8,35.639768617021275,08:05:15,18.5,13/03/2024
-5.3,35.570154255319146,08:05:15,18.5,13/03/2024
-5.825,35.48800930851064,08:05:15,18.5,13/03/2024
-5.825,35.47547872340426,08:05:16,18.5,13/03/2024
-6.2,35.38915691489362,08:05:16,18.5,13/03/2024
-5.925,35.429533244680854,08:05:16,18.5,13/03/2024
-8.05,35.02994680851064,08:05:17,18.5,13/03/2024
-6.8,35.28334308510638,08:05:17,18.5,13/03/2024
-7.825,35.100953457446806,08:05:17,18.5,13/03/2024
-7.425,35.18170611702128,08:05:17,18.5,13/03/2024
-6.275,35.375234042553195,08:05:18,18.5,13/03/2024
-5.5,35.49357845744681,08:05:18,18.5,13/03/2024
-5.275,35.54091622340426,08:05:19,18.5,13/03/2024
-5.425,35.53117021276596,08:05:19,18.5,13/03/2024
-0.125,36.47374867021277,08:05:20,18.5,13/03/2024
-0.125,36.48488696808511,08:05:20,18.5,13/03/2024
-0.1,36.49463298,08:05:20,18.5,13/03/2024
-0.1,36.50020212765958,08:05:20,18.5,13/03/2024
-0.1,36.50994813829787,08:05:21,18.5,13/03/2024
-0.075,36.51551728723405,08:05:21,18.5,13/03/2024
-0.1,36.51551728723405,08:05:21,18.5,13/03/2024
-0.1,36.522478723404255,08:05:22,18.5,13/03/2024
-10.65,34.52593882978724,08:05:22,18.5,13/03/2024
-9.725,34.79047340425532,08:05:22,18.5,13/03/2024
-8.5,34.95754787234043,08:05:23,18.5,13/03/2024
-6.95,35.28473537234043,08:05:23,18.5,13/03/2024
-4.05,35.77899734042553,08:05:24,18.5,13/03/2024
-3.675,35.87645744680852,08:05:24,18.5,13/03/2024
-2.925,35.99897872340426,08:05:24,18.5,13/03/2024
-3.025,35.97809441489362,08:05:24,18.5,13/03/2024
-2.325,36.107577127659575,08:05:25,18.5,13/03/2024
-2.5,36.06580851,08:05:25,18.5,13/03/2024
-2.275,36.13263829787235,08:05:25,18.5,13/03/2024
-2.125,36.13263829787235,08:05:26,18.5,13/03/2024
-1.725,36.21896010638298,08:05:26,18.625,13/03/2024
-1.55,36.27186702,08:05:27,18.625,13/03/2024
-0.1,36.519694148936175,08:05:27,18.625,13/03/2024
-0.15,36.51690957446809,08:05:27,18.625,13/03/2024
-0.1,36.53222473404256,08:05:28,18.5,13/03/2024
-0.075,36.539186170212766,08:05:28,18.5,13/03/2024
-0.075,36.539186170212766,08:05:28,18.5,13/03/2024
-0.075,36.54197074468085,08:05:28,18.5,13/03/2024
-0.075,36.54753989361702,08:05:29,18.5,13/03/2024
-0.1,36.539186170212766,08:05:29,18.5,13/03/2024
-0.075,36.539186170212766,08:05:29,18.5,13/03/2024
-0.075,36.55867819148936,08:05:30,18.5,13/03/2024
-0.075,36.56146276595745,08:05:30,18.625,13/03/2024
-0.1,36.55867819148936,08:05:31,18.625,13/03/2024
-6.275,35.38358776595745,08:05:31,18.625,13/03/2024
0.15,36.536401595744685,08:05:31,18.625,13/03/2024
-0.1,36.55867819148936,08:05:32,18.625,13/03/2024
