Time,Current,Terminal Voltage,Ambient Temperature
1236.0220497976563,0.2971230383732743,2.4999999999998983,298.15
1236.0303831309898,0.2440906190034656,2.5000000000000018,298.15
1236.038716464323,0.2025701059622222,2.4999999999999947,298.15
1236.0470497976564,0.1690517815812084,2.5000000000000018,298.15
1236.047699833464,0.1667166666669782,2.5,298.15
1236.047699833464,-2.5,2.636394574673315,298.15
1236.0560331667973,-2.5,2.9024351781524222,298.15
1236.0643665001303,-2.5,3.013836780790191,298.15
1236.072699833464,-2.5,3.0936787334204867,298.15
1236.0810331667972,-2.5,3.126423442806193,298.15
1236.0893665001306,-2.5,3.1713918917382853,298.15
1236.0976998334638,-2.5,3.2031732169027083,298.15
1236.1060331667973,-2.5,3.2241842331918997,298.15
1236.1143665001307,-2.5,3.2425742939487403,298.15
1236.122699833464,-2.5,3.26166919426592,298.15
1236.1310331667974,-2.5,3.2808689445195007,298.15
1236.1393665001306,-2.5,3.298506050810297,298.15
1236.147699833464,-2.5,3.3137005539099373,298.15
1236.1560331667972,-2.5,3.3257580610041737,298.15
1236.1643665001309,-2.5,3.3390990538164127,298.15
1236.172699833464,-2.5,3.357452335611245,298.15
1236.1810331667973,-2.5,3.370754759821448,298.15
1236.1893665001303,-2.5,3.383781129426532,298.15
1236.197699833464,-2.5,3.3961070468985897,298.15
1236.2060331667972,-2.5,3.4091404759814257,298.15
1236.2143665001306,-2.5,3.424532992724465,298.15
1236.2226998334638,-2.5,3.440104162069804,298.15
1236.2310331667973,-2.5,3.4547592846448225,298.15
1236.2393665001307,-2.5,3.465103672212827,298.15
1236.247699833464,-2.5,3.478279518786799,298.15
1236.2560331667974,-2.5,3.4900242091417235,298.15
1236.2643665001306,-2.5,3.4994825979386874,298.15
1236.272699833464,-2.5,3.512196774874352,298.15
1236.2810331667972,-2.5,3.5226157232163624,298.15
1236.2893665001309,-2.5,3.532752104207233,298.15
1236.297699833464,-2.5,3.542675303486056,298.15
1236.3060331667973,-2.5,3.5504708968336884,298.15
1236.3143665001303,-2.5,3.558613487137145,298.15
1236.322699833464,-2.5,3.565895771280584,298.15
1236.3310331667972,-2.5,3.572956834083743,298.15
1236.3393665001306,-2.5,3.580414323922608,298.15
1236.3476998334638,-2.5,3.586894880127377,298.15
1236.3560331667973,-2.5,3.5917434542038515,298.15
1236.3643665001307,-2.5,3.5959530359353447,298.15
1236.372699833464,-2.5,3.599424888408496,298.15
1236.3810331667974,-2.5,3.60195488871949,298.15
1236.3893665001306,-2.5,3.6042878938174496,298.15
1236.397699833464,-2.5,3.606605596249369,298.15
1236.4060331667972,-2.5,3.6089217137115615,298.15
1236.4143665001309,-2.5,3.611069783611395,298.15
1236.422699833464,-2.5,3.6131146886665775,298.15
1236.4310331667973,-2.5,3.6154649464049062,298.15
1236.4393665001303,-2.5,3.6179190215269705,298.15
1236.447699833464,-2.5,3.620608755434112,298.15
1236.4560331667972,-2.5,3.623447034870725,298.15
1236.4643665001306,-2.5,3.6263847690774593,298.15
1236.4726998334638,-2.5,3.629527645524061,298.15
1236.4810331667973,-2.5,3.6332204909290144,298.15
1236.4893665001307,-2.5,3.636711119049029,298.15
1236.497699833464,-2.5,3.640285621186748,298.15
1236.5060331667974,-2.5,3.6442702148831057,298.15
1236.5143665001306,-2.5,3.648159707095077,298.15
1236.522699833464,-2.5,3.652548607768511,298.15
1236.5310331667972,-2.5,3.6572216994058095,298.15
1236.5393665001309,-2.5,3.662018674859053,298.15
1236.547699833464,-2.5,3.666831922700768,298.15
1236.5560331667973,-2.5,3.671609034362303,298.15
1236.5643665001303,-2.5,3.676327787443658,298.15
1236.572699833464,-2.5,3.6807181584819904,298.15
1236.5810331667972,-2.5,3.685108300251313,298.15
1236.5893665001306,-2.5,3.6893950438594594,298.15
1236.5976998334638,-2.5,3.693511957466413,298.15
1236.6060331667973,-2.5,3.69758756982636,298.15
1236.6143665001307,-2.5,3.701470403450193,298.15
1236.622699833464,-2.5,3.705674519638416,298.15
1236.6310331667974,-2.5,3.709602881695175,298.15
1236.6393665001306,-2.5,3.71359166421732,298.15
1236.647699833464,-2.5,3.717392272622291,298.15
1236.6560331667972,-2.5,3.720999071388912,298.15
1236.6643665001309,-2.5,3.724585104921511,298.15
1236.672699833464,-2.5,3.7281525559935806,298.15
1236.6810331667973,-2.5,3.731727485678197,298.15
1236.6893665001303,-2.5,3.7352553158557775,298.15
1236.697699833464,-2.5,3.738656329503706,298.15
1236.7060331667972,-2.5,3.7423510950875487,298.15
1236.7143665001306,-2.5,3.746091185698517,298.15
1236.7226998334638,-2.5,3.749508169052492,298.15
1236.7310331667973,-2.5,3.753183083308677,298.15
1236.7393665001307,-2.5,3.756965420365349,298.15
1236.747699833464,-2.5,3.760376455145609,298.15
1236.7560331667974,-2.5,3.764450329321618,298.15
1236.7643665001306,-2.5,3.768057344971687,298.15
1236.772699833464,-2.5,3.771609295363689,298.15
1236.7810331667972,-2.5,3.775369347107689,298.15
1236.7893665001309,-2.5,3.7788511553485655,298.15
1236.797699833464,-2.5,3.7826070798766263,298.15
1236.8060331667973,-2.5,3.7861909567819767,298.15
1236.8143665001303,-2.5,3.7898065525736073,298.15
1236.822699833464,-2.5,3.793761922510784,298.15
1236.8310331667972,-2.5,3.797367037325551,298.15
1236.8393665001306,-2.5,3.801226203622893,298.15
1236.8476998334638,-2.5,3.8049815928122017,298.15
1236.8560331667973,-2.5,3.8089521215885673,298.15
1236.8643665001307,-2.5,3.81267283490749,298.15
1236.872699833464,-2.5,3.8164483748836022,298.15
1236.8810331667974,-2.5,3.820126964139953,298.15
1236.8893665001306,-2.5,3.82422222122266,298.15
1236.897699833464,-2.5,3.828085054967584,298.15
1236.9060331667972,-2.5,3.8318886455946135,298.15
1236.9143665001309,-2.5,3.8362657257193913,298.15
1236.922699833464,-2.5,3.840240390653353,298.15
1236.9310331667973,-2.5,3.844384776629792,298.15
1236.9393665001303,-2.5,3.8482012937591135,298.15
1236.947699833464,-2.5,3.8520267061278712,298.15
1236.9560331667972,-2.5,3.856107204775284,298.15
1236.9643665001306,-2.5,3.8597324977502905,298.15
1236.9726998334638,-2.5,3.863918329532231,298.15
1236.9810331667973,-2.5,3.867841327162168,298.15
1236.9893665001307,-2.5,3.871941395175295,298.15
1236.997699833464,-2.5,3.875948864213792,298.15
1237.0060331667974,-2.5,3.8796309560278166,298.15
1237.0143665001306,-2.5,3.8833919081033454,298.15
1237.022699833464,-2.5,3.887381589218362,298.15
1237.0310331667972,-2.5,3.8909754707166737,298.15
1237.0393665001309,-2.5,3.894551828706107,298.15
1237.047699833464,-2.5,3.898193545854297,298.15
1237.0560331667973,-2.5,3.901514735319204,298.15
1237.0643665001303,-2.5,3.905132716445259,298.15
1237.072699833464,-2.5,3.9087098386632704,298.15
1237.0810331667972,-2.5,3.91222516832432,298.15
1237.0893665001306,-2.5,3.915615507056188,298.15
1237.0976998334638,-2.5,3.919196188579746,298.15
1237.1060331667973,-2.5,3.9225695124958087,298.15
1237.1143665001307,-2.5,3.925819006100622,298.15
1237.122699833464,-2.5,3.929444116128463,298.15
1237.1310331667974,-2.5,3.932752043867306,298.15
1237.1393665001306,-2.5,3.936199706807625,298.15
1237.147699833464,-2.5,3.939676443066536,298.15
1237.1560331667972,-2.5,3.9429583666469616,298.15
1237.1643665001309,-2.5,3.946437941091476,298.15
1237.172699833464,-2.5,3.949983444394704,298.15
1237.1810331667973,-2.5,3.953664035795742,298.15
1237.1893665001303,-2.5,3.9566521970969752,298.15
1237.197699833464,-2.5,3.960270924565706,298.15
1237.2060331667972,-2.5,3.963950578396972,298.15
1237.2143665001306,-2.5,3.967254281235149,298.15
1237.2226998334638,-2.5,3.970711405207664,298.15
1237.2310331667973,-2.5,3.974170974218029,298.15
1237.2393665001307,-2.5,3.9778014509717736,298.15
1237.247699833464,-2.5,3.9812501404834695,298.15
1237.2560331667974,-2.5,3.984764376279872,298.15
1237.2643665001306,-2.5,3.988118029478767,298.15
1237.272699833464,-2.5,3.991808051444658,298.15
1237.2810331667972,-2.5,3.9955354951830255,298.15
1237.2893665001309,-2.5,3.999267934655655,298.15
1237.2910277589203,-2.5,3.999990000000024,298.15
1237.2910277589206,0.0,3.922219594268697,298.15
1237.2993610922538,0.0,3.896478532271681,298.15
1237.307694425587,0.0,3.887313416478898,298.15
1237.3160277589204,0.0,3.882501879703258,298.15
1237.3243610922536,0.0,3.879224454313774,298.15
1237.332694425587,0.0,3.876602711831647,298.15
1237.3410277589203,0.0,3.8744122626616577,298.15
1237.3493610922535,0.0,3.872565012090244,298.15
1237.357694425587,0.0,3.870998252431615,298.15
1237.3660277589204,0.0,3.869624806107258,298.15
1237.3743610922536,0.0,3.868437357295399,298.15
1237.382694425587,0.0,3.867440649105729,298.15
1237.3910277589202,0.0,3.866586951144463,298.15
1237.3993610922537,0.0,3.865768152233216,298.15
1237.4076944255871,0.0,3.864921846251075,298.15
1237.4160277589203,0.0,3.864084733338382,298.15
1237.4243610922538,0.0,3.8633040243603696,298.15
1237.432694425587,0.0,3.8626214307013145,298.15
1237.4410277589204,0.0,3.862053333581443,298.15
1237.4493610922536,0.0,3.861575338432342,298.15
1237.457694425587,0.0,3.861130685017966,298.15
1237.4660277589203,0.0,3.860668261448065,298.15
1237.4743610922535,0.0,3.8602035451935017,298.15
1237.482694425587,0.0,3.8597506400381176,298.15
1237.4910277589204,0.0,3.85931907279799,298.15
1237.4993610922536,0.0,3.858920528849338,298.15
1237.507694425587,0.0,3.858561176032968,298.15
1237.5160277589202,0.0,3.858233035645629,298.15
1237.5243610922537,0.0,3.857923037006477,298.15
1237.5326944255871,0.0,3.857621966570817,298.15
1237.5410277589203,0.0,3.8573181408174366,298.15
1237.5493610922538,0.0,3.857019584992245,298.15
1237.557694425587,0.0,3.8567505821010815,298.15
1237.5660277589204,0.0,3.856524290927808,298.15
1237.5743610922536,0.0,3.856333723075024,298.15
1237.582694425587,0.0,3.8561590130409664,298.15
1237.5910277589203,0.0,3.855973509611172,298.15
1237.5993610922535,0.0,3.8557648269982,298.15
1237.607694425587,0.0,3.855549868028984,298.15
1237.6160277589204,0.0,3.855342353542384,298.15
1237.6243610922536,0.0,3.855148554139406,298.15
1237.632694425587,0.0,3.854969625500643,298.15
1237.6410277589202,0.0,3.854806914890759,298.15
1237.6493610922537,0.0,3.854660442663132,298.15
1237.6576944255871,0.0,3.854527757680513,298.15
1237.6660277589203,0.0,3.854405880850618,298.15
1237.6743610922538,0.0,3.854292475032396,298.15
1237.682694425587,0.0,3.854186055047235,298.15
1237.6910277589204,0.0,3.854085191211401,298.15
1237.6993610922536,0.0,3.85398849727578,298.15
1237.707694425587,0.0,3.8538946559288014,298.15
1237.7160277589203,0.0,3.8538025598636985,298.15
1237.7243610922535,0.0,3.853712094998235,298.15
1237.732694425587,0.0,3.8536241033909215,298.15
1237.7410277589204,0.0,3.8535391964691135,298.15
1237.7493610922536,0.0,3.853457849478066,298.15
1237.757694425587,0.0,3.853380482385466,298.15
1237.7660277589202,0.0,3.853307288127818,298.15
1237.7743610922537,0.0,3.85323843738725,298.15
1237.7826944255871,0.0,3.853174336620076,298.15
1237.7910277589203,0.0,3.853114506650876,298.15
1237.7993610922538,0.0,3.8530591604833417,298.15
1237.807694425587,0.0,3.853008384824156,298.15
1237.8160277589204,0.0,3.8529621997877066,298.15
1237.8243610922536,0.0,3.8529205752733686,298.15
1237.832694425587,0.0,3.852883414544484,298.15
1237.8410277589203,0.0,3.85285050236857,298.15
1237.8493610922535,0.0,3.8528215326300392,298.15
1237.857694425587,0.0,3.852796103644225,298.15
1237.8660277589204,0.0,3.8527739016138858,298.15
1237.8743610922536,0.0,3.8527546250489646,298.15
1237.882694425587,0.0,3.852737966524728,298.15
1237.8910277589202,0.0,3.852723632572768,298.15
1237.8993610922537,0.0,3.8527113524982495,298.15
1237.9076944255871,0.0,3.852700860504527,298.15
1237.9160277589203,0.0,3.852691905833361,298.15
1237.9243610922538,0.0,3.8526843183875226,298.15
1237.932694425587,0.0,3.852677947348379,298.15
1237.9410277589204,0.0,3.8526726635724127,298.15
1237.9493610922536,0.0,3.852668325396867,298.15
1237.957694425587,0.0,3.852664926392042,298.15
