Time,Capacity,Resistance
10.15097436424607,5.062437080184147,0.026770362921604843
163.44690060240268,5.036827500204056,0.02700839321202372
316.6781806844412,5.03635672967415,0.027517262348524852
469.9316466124609,5.035980865844312,0.027722539180826584
623.1421949296144,5.0279830355949,0.02739818469374661
776.4107620296232,5.025794174307861,0.02747540812796673
929.5964493680284,5.0237956988191845,0.027836577074426324
1082.8416732782275,5.027501883162214,0.027914784913231044
1236.0220497976563,5.023300128943665,0.027928479988412424
1389.2297623117902,5.018595707855866,0.02810452126893614
1542.4235584147518,5.017058915334019,0.02808882167162147
1695.6037875769275,5.01867996963633,0.028242297404358314
1848.8040268953048,5.021805434471903,0.02837879992350469
2001.974629290323,5.015974791729839,0.02840205445803652
2155.149184532723,5.011634771664603,0.028407018183279956
2308.336290328082,5.0159907980365,0.02850823390013395
